"Listing"

"WFR Listing"
"Created 16 February 2022 05:01"


"CVN","Age Scrapped","Fleet Type","Bale Capacity (cu m)","Sister Vessel Code","Owner Size","Post Panamax (Ind)","Post Panamax Old Locks (Ind)","SOx Scrubber 1 Retrofit Indicator","Demo Buyer","Stock Exchange","Panama NT","Suez NT","P and I Club
","Air Draft From Keel","Last Hull Survey Date","EST Number (Energy Saving Technologies)","EST Detail (Energy Saving Technologies)","Hull Survey Due Date","Consumption (tpd)","Deballast Cap (cu m/h)","CGT","LBP (m)","Gear (Ind)","Log fitted (Ind)","ConBulk","Pool Operator","Manager","Manager Country/Region","Operator Group","Operator Nationality/Region","Eco-Speed - Ballast (knots)","Eco-Speed - Laden (knots)","Main Consumption at Laden Speed (tpd)","Main Consumption at Ballast Speed (tpd)","Main Consumption at Eco-Speed Ballast (tpd)","Main Consumption at Eco-Speed Laden (tpd)","Australia Fitted Ind","Builder Country/Region","Operator Country/Region"
16286733,,"Bulkers",,79066,"Small (6-10) ","Y","Y",,,"Australian",,,"Gard P&I",,"20-Dec-2021",,,"04-Dec-2026",,,39046.98,321.5,"N",,,,"B. Schulte (H.K.)","Hong Kong","Fortescue Metals Grp","Australia",,,,,,,,"China P.R.","Australia"
16286746,,"Bulkers",,79066,"Small (6-10) ","Y","Y",,,"Australian",,,"Gard P&I",,"22-Feb-2017",,,"21-Feb-2022",,,39046.98,321.5,"N",,,,"B. Schulte (H.K.)","Hong Kong","Fortescue Metals Grp","Australia",,,,,,,,"China P.R.","Australia"
16286759,,"Bulkers",,79066,"Small (6-10) ","Y","Y",,,"Australian",,,"Gard P&I",,"28-Apr-2017",,,"27-Apr-2022",,,39046.98,321.5,"N",,,,"B. Schulte (H.K.)","Hong Kong",,,,,,,,,,"China P.R."
16286762,,"Bulkers",,79066,"Small (6-10) ","Y","Y",,,"Australian",,,"Gard P&I",,"01-Jun-2017",,,"31-May-2022",,,39046.98,321.5,"N",,,,"B. Schulte (H.K.)","Hong Kong","Fortescue Metals Grp","Australia",,,,,,,,"China P.R.","Australia"
16402380,,"Bulkers",,81625,"Large (21-50)",,"Y",,,,,,,,"11-Jan-2022",,,"10-Jan-2027",,,31530.73,286.5,"N",,,,"Dalian Dongrong","China P.R.","Lepta Shipping","Japan",,,,,,,,"China P.R.","Japan"
16379336,,"Bulkers",,81172,"Very Large (51-100)","Y","Y","N",,,,,"Britannia P&I",,"21-Jun-2021",2,"1 x PBCF - Propeller Boss Cap Fin, 1 x Propeller Duct","20-Jun-2026",,,45578.63,333.1,"N",,,,"KMARIN Ocean","South Korea","Vale","Brazil",,,,,,,,"China P.R.","Brazil"
16379349,,"Bulkers",,81172,"Very Large (51-100)","Y","Y","N",,,,,"Britannia P&I",,"10-Sep-2021",2,"1 x PBCF - Propeller Boss Cap Fin, 1 x Propeller Duct","09-Sep-2026",,,45578.63,333.1,"N",,,,"KMARIN Ocean","South Korea","Vale","Brazil",,,,,,,,"China P.R.","Brazil"
16379352,,"Bulkers",,81172,"Very Large (51-100)","Y","Y","N",,,,,"Britannia P&I",,"28-Sep-2021",3,"1 x Exhaust Gas Economiser - Alfa Laval XS-2V, 1 x PBCF - Propeller Boss Cap Fin, 1 x Propeller Duct","27-Sep-2026",,,45584.55,333.1,"N",,,,"KMARIN Ocean","South Korea","Vale","Brazil",,,,,,,,"China P.R.","Brazil"
16379365,,"Bulkers",,81172,"Very Large (51-100)","Y","Y","N",,,,,"Britannia P&I",,"26-Nov-2021",3,"1 x Exhaust Gas Economiser - Alfa Laval XS-2V, 1 x PBCF - Propeller Boss Cap Fin, 1 x Propeller Duct","25-Nov-2026",,,45584.55,333.1,"N",,,,"KMARIN Ocean","South Korea","Vale","Brazil",,,,,,,,"China P.R.","Brazil"
16352676,,"Bulkers",,80558,"Large (21-50)",,,,,,,,"UK P&I Club",,"07-May-2019",,,"06-May-2024",,,19751.02,225.3,"N",,,,"Tsakos Conbulk","Greece","Tsakos Group","Greece",,,,,,,,"China P.R.","Greece"
16352689,,"Bulkers",,80558,"Large (21-50)",,,,,,,,"UK P&I Club",,"07-May-2019",,,"06-May-2024",,,19751.02,225.3,"N",,,,"Tsakos Conbulk","Greece","Tsakos Group","Greece",,,,,,,,"China P.R.","Greece"
16361531,,"Bulkers",,80689,"Very Small (1-5) ",,"Y","N",,,,,"The London P&I Club",,"02-Feb-2021",,,"02-Feb-2026",,,34048.56,294.4,"N",,,,"Anglo-Eastern HK","Hong Kong","Mangrove Partners","United States",,,,,,,,"China P.R.","United States"
16361544,,"Bulkers",,80689,"Very Small (1-5) ",,"Y","N",,,,,"The London P&I Club",,"04-Mar-2021",,,"04-Mar-2026",,,34048.56,294.35,"N",,,,"Anglo-Eastern HK","Hong Kong","Mangrove Partners","United States",,,,,,,,"China P.R.","United States"
16357505,,"Bulkers",,80689,"Very Small (1-5) ",,"Y","N",,,,,"The London P&I Club",,"01-Sep-2020",,,"25-Aug-2025",,,34048.56,294.4,"N",,,,"Anglo-Eastern HK","Hong Kong","Mangrove Partners","United States",,,,,,,,"China P.R.","United States"
16357518,,"Bulkers",,80689,"Very Small (1-5) ",,"Y","N",,,,,"The London P&I Club",,"06-Jan-2021",,,"06-Jan-2026",,,34048.56,294.4,"N",,,,"Anglo-Eastern HK","Hong Kong","Mangrove Partners","United States",,,,,,,,"China P.R.","United States"
16357684,,"Bulkers",,80689,"Extra Large (100+)",,"Y","N",,,,,"The London P&I Club",,"08-Jan-2020",,,"08-Jan-2025",,,34048.56,294.4,"N",,,,"Eastern Pacific Shpg","Singapore",,,,,,,,,,"China P.R."
16357697,,"Bulkers",,80689,"Extra Large (100+)",,"Y","N",,,,,"The London P&I Club",,"21-Jan-2020",,,"20-Jan-2025",,,34048.56,294.4,"N",,,,"Eastern Pacific Shpg","Singapore",,,,,,,,,,"China P.R."
16355835,,"Bulkers",,,"Medium (11-20)",,,,,,,,"UK P&I Club",,"18-Mar-2019",,,"17-Mar-2024",,,19751.02,225.3,"N",,,,"Shanghai Run Yuan","China P.R.",,,,,,,,,,"China P.R."
16348453,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,100242,"The Swedish Club P&I",,"23-Jun-2019",,,"23-Jun-2024",,,34065.14,294.4,"N",,,,"B. Schulte (China)","China P.R.","Cargill","Singapore",,,,,,,,"China P.R.","Singapore"
16348466,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,,"The Swedish Club P&I",,"25-Sep-2019",,,"24-Sep-2024",,,34011.14,294.4,"N",,,,"B. Schulte (China)","China P.R.","Cargill","Singapore",,,,,,,,"China P.R.","Singapore"
16348479,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,100242,"The Swedish Club P&I",,"20-Nov-2019",,,"20-Nov-2024",,,34065.14,294.4,"N",,,,"B. Schulte (China)","China P.R.","Cargill","Singapore",,,,,,,,"China P.R.","Singapore"
16348482,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,,"The Swedish Club P&I",,"30-Dec-2019",,,"29-Dec-2024",,,34011.14,294.4,"N",,,,"B. Schulte (China)","China P.R.","Cargill","Singapore",,,,,,,,"China P.R.","Singapore"
16348495,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,100242,"The Swedish Club P&I",,"02-Apr-2020",,,"02-Apr-2025",,,34065.14,294.4,"N",,,,"B. Schulte (China)","China P.R.","Cargill","Singapore",,,,,,,,"China P.R.","Singapore"
16348503,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,100242,"Gard P&I",,"05-Aug-2020",,,"05-Aug-2025",,,34065.14,294.4,"N",,,,"COSCO Wallem","China P.R.","Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16348516,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,,"Gard P&I",,"21-Sep-2020",,,"20-Sep-2025",,,34011.14,294.4,"N",,,,"COSCO Wallem","China P.R.","Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16348529,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,100242,"Gard P&I",,"08-Nov-2020",,,"08-Nov-2025",,,34065.14,294.4,"N",,,,"COSCO Wallem","China P.R.","Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16348532,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,,"Gard P&I",,"05-Feb-2021",,,"04-Feb-2026",,,34011.14,294.4,"N",,,,"COSCO Wallem","China P.R.","Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16348545,,"Bulkers",,80474,"Extra Large (100+)",,"Y",,,"Hong Kong",,100242,"Gard P&I",,"22-Apr-2021",,,"22-Apr-2026",,,34065.14,294.4,"N",,,,"COSCO Wallem","China P.R.","Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16342785,,"Bulkers",,80352,"Medium (11-20)",,"Y","N",,,,,"Japan P&I",,"27-Jun-2019",,,"26-Jun-2024",,,31530.13,286.43,"N",,,,"Synergy Maritime","India","Great Wave Nav","Japan",,,,,,,,"China P.R.","Switzerland"
16342798,,"Bulkers",,80352,"Very Small (1-5) ",,"Y","N",,,,,"Gard P&I",,"17-Oct-2019",,,"16-Oct-2024",,,31530.13,286.43,"N",,,,"Fleet Management","Hong Kong","Great Wave Nav","Japan",,,,,,,,"China P.R.","Switzerland"
16342806,,"Bulkers",,80352,"Very Small (1-5) ",,"Y","N",,,,,"Gard P&I",,"25-Oct-2019",,,"24-Oct-2024",,,31530.13,286.51,"N",,,,"Great Wave Nav","Switzerland","Great Wave Nav","Japan",,,,,,,,"China P.R.","Switzerland"
16341267,,"Bulkers",,80314,"Large (21-50)",,"Y",,,,,,"Britannia P&I",,,4,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®",,,,33892.15,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16341270,,"Bulkers",,80314,"Large (21-50)",,"Y",,,,,,"Britannia P&I",,,4,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®",,,,33892.15,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16343540,,"Bulkers",,80314,"Large (21-50)",,"Y",,,,,,"Britannia P&I",,,4,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®",,,,33892.15,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16343553,,"Bulkers",,80314,"Large (21-50)",,"Y",,,,,96193,"Gard P&I",,"26-Mar-2020",4,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®","26-Mar-2025",,,33892.15,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16361681,,"Bulkers",,,"Large (21-50)",,"Y","N",,,,,"Britannia P&I",,"30-Apr-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","30-Apr-2025",,,31246.80,288.4,"N",,,,"Synergy Ocean","Philippines","Mitsui & Co","Japan",,,,,,,,"Japan","Singapore"
16380758,,"Bulkers",,81182,"Medium (11-20)",,"Y","N",,,,,"Japan P&I",,"25-Nov-2020",4,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","24-Nov-2025",,,33995.51,296,"N",,,,"Tokei Kaiun","Japan",,,,,,,,,,"Japan"
16380761,,"Bulkers",,81182,"Medium (11-20)",,"Y","N",,,,,"Japan P&I",,"15-Jan-2021",4,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","14-Jan-2026",,,33995.51,296,"N",,,,"Tokei Kaiun","Japan",,,,,,,,,,"Japan"
16392964,,"Bulkers",,,"Extra Large (100+)",,"Y","N",,"Tokyo",,,"Japan P&I",,"27-Sep-2021",4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®","26-Sep-2026",,,34218.93,296,"N",,,,"K Line RORO & Bulk","Japan","K-Line","Japan",,,,,,,,"Japan","Japan"
16392977,,"Bulkers",,,"Extra Large (100+)",,"Y","N",,,,,"Britannia P&I",,"16-Feb-2021",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","15-Feb-2026",,,33996.48,296,"N",,,,"Dalian Dongrong","China P.R.",,,,,,,,,,"Japan"
16389030,,"Bulkers",,81319,"Extra Large (100+)",,"Y","N",,,,,"UK P&I Club",,"06-Jul-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","05-Jul-2025",,,33996.48,296,"N",,,,"Dalian Dongrong","China P.R.","Oldendorff Carriers","Germany",,,,,,,,"Japan","Germany"
16389043,,"Bulkers",,81319,"Extra Large (100+)",,"Y","N",,,,,"Britannia P&I",,"25-Aug-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","24-Aug-2025",,,33996.48,296,"N",,,,"Synergy Ocean","Philippines",,,,,,,,,,"Japan"
16389056,,"Bulkers",,81319,"Large (21-50)",,"Y","N",,,,,"Japan P&I",,"29-Sep-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","28-Sep-2025",,,33996.48,296,"N",,,,"Dalian Dongrong","China P.R.","Kyowa Kisen","Japan",,,,,,,,"Japan","Japan"
16401062,,"Bulkers",,,"Extra Large (100+)",,"Y","N",,,,,"Britannia P&I",,"21-Oct-2021",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","20-Oct-2026",,,33996.48,296.02,"N",,,,"Kowa Marine Service","Japan",,,,,,,,,,"Japan"
16395765,,"Bulkers",,,"Medium (11-20)",,"Y","N",,,,,"Britannia P&I",,"28-Jul-2021",4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®","27-Jul-2026",,,34276.17,296,"N",,,,"Daiwa Kisen Co Ltd","Japan","Daiwa Kisen Co Ltd","Japan",,,,,,,,"Japan","Japan"
16395778,,"Bulkers",,81489,"Large (21-50)",,,,,,,,"Britannia P&I",,"12-Nov-2021",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®","11-Nov-2026",,,19806.69,226.15,"N",,,,"Fukujin Kisen","Japan","Fukujin Kisen","Japan",,,,,,,,"Japan","Japan"
16395781,,"Bulkers",,81489,"Large (21-50)",,,,,,,,,,"08-Dec-2021",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®","07-Dec-2026",,,19806.69,226.15,"N",,,,"Fukujin Kisen","Japan","Fukujin Kisen","Japan",,,,,,,,"Japan","Japan"
16412192,,"Bulkers",,81842,,,,,,,,,,,,,,,,,19311.73,,"N",,,,,,,,,,,,,,,"Japan"
16412200,,"Bulkers",,81842,,,,,,,,,,,,,,,,,19311.73,,"N",,,,,,,,,,,,,,,"Japan"
16412213,,"Bulkers",,81842,,,,,,,,,,,,,,,,,19311.73,,"N",,,,,,,,,,,,,,,"Japan"
16412239,,"Bulkers",,81842,,,,,,,,,,,,,,,,,19311.73,,"N",,,,,,,,,,,,,,,"Japan"
16412242,,"Bulkers",,81843,"Extra Large (100+)",,,,,"Taiwan",,,,,"19-Jan-2022",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","18-Jan-2027",,,19806.69,226.15,"N",,,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16412255,,"Bulkers",,81843,,,,,,,,,,,,3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®",,,,19311.73,226.15,"N",,,,,,,,,,,,,,,"Japan"
16315334,,"Bulkers",218211,79738,"Very Small (1-5) ",,"Y","Y",,,,,"West of England P&I",58.18,"09-Jan-2018",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","08-Jan-2023",,,33938.16,296,"N",,,,"Fleet Management","Hong Kong","Fomento Associated","Singapore",,,,,,,,"Japan","Singapore"
16315347,,"Bulkers",218211,79738,"Very Small (1-5) ",,"Y","Y",,,,,"Gard P&I",58.18,"17-Jun-2019",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","16-Jun-2024",,,33938.16,296,"N",,,,"Fleet Management","Hong Kong",,,,,,,,,,"Japan"
16299241,,"Bulkers",,79370,"Extra Large (100+)",,"Y","N",,,,,"Japan P&I",,"29-Aug-2019",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","28-Aug-2024",,,31276.73,288.4,"N",,,,"Synergy Ocean","Philippines",,,,,,,,,,"Japan"
16299254,,"Bulkers",,79370,"Small (6-10) ",,"Y","N",,,,,"Japan P&I",,"24-Sep-2019",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","23-Sep-2024",,,31276.73,288.4,"N",,,,"Synergy Ocean","Philippines","Oceanbulk Maritime","Greece",,,,,,,,"Japan","Greece"
16224898,,"Bulkers",,77895,"Extra Large (100+)",,"N","Y",,,,,"Japan P&I",,"19-Nov-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","07-Aug-2024",,,19525.43,226.15,"N",,,,"Cleanocean Shpmgt","Philippines",,,,,,,,,,"Japan"
16224906,,"Bulkers",,77895,"Extra Large (100+)",,"N","Y",,,,,"Gard P&I",,"24-Sep-2020",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","27-May-2025",30.6,,19525.43,226.15,"N",,,,,,"Navios Holdings","Greece",12,11,30.6,30.6,18.3,19.3,,"Japan","Greece"
16224922,,"Bulkers",,77895,"Medium (11-20)",,"N",,,,,,"Japan P&I",,"25-Dec-2018",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","24-Mar-2024",,,19525.43,226.15,"N",,,,"Tokei Kaiun","Japan",,,,,,,,,,"Japan"
16155891,,"Bulkers",218211,,"Large (21-50)",,"Y",,,"Tokyo",,,"Japan P&I",,"17-Apr-2019",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","17-Mar-2024",,,33919.99,296,"N",,,,,,,,,,,,,,,"Japan"
16238640,,"Bulkers",,78282,"Medium (11-20)",,,,,,,44308,"West of England P&I",50.92,"26-Feb-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","06-Feb-2024",32.5,2941,19525.43,226.15,"N",,,,"M/Maritime","Greece","M/Maritime","Greece",12.9,12,32.5,32.5,23.3,23.3,,"Japan","Greece"
16238653,,"Bulkers",,78282,"Medium (11-20)",,,,,,,44308,"West of England P&I",50.92,"11-Mar-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","06-Mar-2024",,2941,19525.43,226.15,"N",,,,"M/Maritime","Greece","M/Maritime","Greece",,,,,,,,"Japan","Greece"
16238679,,"Bulkers",,78283,"Medium (11-20)",,,"Y",,,,,"Gard P&I",,"31-Jan-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","25-Sep-2024",,,19525.43,226.15,"N",,,,"Cleanocean Shpmgt","Philippines","Nissen Kaiun","Japan",,,,,,,,"Japan","Japan"
16238682,,"Bulkers",,78283,"Extra Large (100+)",,,"Y",,,,,"Gard P&I",,"31-Aug-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","26-Aug-2025",,,19525.43,226.15,"N",,,,"Cleanocean Shpmgt","Philippines",,,,,,,,,,"Japan"
16244717,,"Bulkers",,78410,"Large (21-50)",,"N",,,,,,"Britannia P&I",,"09-Jan-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","08-Jan-2025",,,19508.36,226.15,"N",,,,"Neda Maritime Agency","Greece","Neda Maritime Agency","Greece",,,,,,,,"Japan","Greece"
16244720,,"Bulkers",,78410,"Small (6-10) ",,"N",,,,,,"Gard P&I",,"13-Feb-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","12-Feb-2025",,,19508.36,226.15,"N",,,,"OSM (Singapore)","Singapore","K. G. Jebsen (KGJS)","Norway",,,,,,,,"Japan","Norway"
16244733,,"Bulkers",,78410,"Small (6-10) ",,"N",,,,,,"Skuld",,"17-Apr-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","16-Apr-2025",,,19508.36,226.15,"N",,,,"OSM Bergen Dry","Norway","K. G. Jebsen (KGJS)","Norway",,,,,,,,"Japan","Norway"
16246429,,"Bulkers",,78450,"Very Large (51-100)",,"Y","Y",,,,,"UK P&I Club",,"29-Oct-2020",4,"1 x Exhaust Gas Economiser - 2020 installation year, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","07-Jan-2026",50,,31190.14,288.4,"N",,,,"Eastern Med","Greece","Eastern Med","Greece",12,12,50,36,20,30,"Y","Japan","Greece"
16246603,,"Bulkers",,,"Very Large (51-100)",,,,,,,,"UK P&I Club",,"01-May-2019",,,"30-Jan-2024",35,,13142.01,178,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,35,35,,,"Y","Japan","Canada"
16246966,,"Bulkers",218211,78613,"Large (21-50)",,"Y",,,,,,"Gard P&I",,,4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x PBCF - Propeller Boss Cap Fin, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®",,,,33924.05,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16246979,,"Bulkers",218211,78613,"Large (21-50)",,"Y",,,,,,"Britannia P&I",,,4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x PBCF - Propeller Boss Cap Fin",,,,33924.05,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16230594,,"Bulkers",,77895,"Medium (11-20)",,"N",,,,,,"Japan P&I",,"11-Aug-2020",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","18-May-2025",,,19525.43,226.15,"N",,,,"Tokei Kaiun","Japan",,,,,,,,,,"Japan"
16263455,,"Bulkers",,78663,"Medium (11-20)",,"Y",,,,,89469,"Gard P&I",57.44,"17-Jun-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","09-Jun-2026",,,31190.14,288.4,"N",,,,"Anglo-Eastern S/Mngt","Hong Kong","Global Meridian","Bermuda",,,,,,,,"Japan","Bermuda"
16263484,,"Bulkers",,78478,"Very Large (51-100)",,"Y","Y",,"Oslo",,90581,"North of England P&I",,"11-Aug-2020",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","10-Sep-2025",,,31177.90,288.4,"N",,,,"OSM Maritime","Norway","Fredriksen Group","Norway",,,,,,,,"Japan","Bermuda"
16263497,,"Bulkers",,78478,"Very Large (51-100)",,"Y",,,"Oslo",,90581,"North of England P&I",,"22-May-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","30-May-2026",,,31177.90,288.4,"N",,,,"OSM Maritime","Norway","Fredriksen Group","Norway",,,,,,,,"Japan","Bermuda"
