"Listing"

"WFR Listing"
"Created 09 March 2022 19:29"


"CVN","Builder","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Group Owner Country/Region","Great Lakes Only","Call Sign","Age Scrapped","Fleet Type","Sister Vessel Code","Owner Size","Group Owner Nationality/Region"
16043655,"Guangzhou Wenchong",18326,,,1803,1740,,"15-Dec-2009",14.27,,10714,"Post-Panamax Container",,700,1040,"Maersk Vigo",7784,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 105rpm, Ø6.45m",,,,,,,,,"356","Moller Singapore AP Pte Ltd","Denmark",,"9V8435",,"Containerships",72007,"Extra Large (100+)","Denmark"
16043668,"Guangzhou Wenchong",18334,,,1945,1740,,"12-Feb-2009",14.65,,10282,"Tanker",,700,1040,"William",8100,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 105rpm",,,,,,,,,"359","William Beteiligungs GmbH & Co. KG","Germany",,"CQAC2",,"Containerships",72007,"Medium (11-20)","Germany"
16043671,"Guangzhou Wenchong",18480,,,1945,1732,852,"01-Mar-2010",13.57,,10277,"Post-Panamax Container",,,,"CMA CGM Dakar",8100,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"361","CMA CGM Dakar Trust","France",,"KDAB",,"Containerships",72007,"Extra Large (100+)","France"
16043684,"Hyundai HI (Ulsan)",131771,,,,11660,,"07-Nov-2008",15.42,,60239,"Container","29-Mar-2020",,,"MSC Ivana",29572,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 94rpm",20,,,,,,,,"1942","Lerozoles International Inc.","Switzerland",,"3FRH6",,"Containerships",72039,"Extra Large (100+)","Italy"
16043697,"Hyundai HI (Ulsan)",131771,,,,11660,,"16-Jan-2009",15.64,,60239,"Container","17-Jul-2020",,,"MSC Luciana",29572,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 94rpm",20,,,,,,,,"1943","Validormas Enterprises Inc.","Switzerland",,"3FTY3",,"Containerships",72039,"Extra Large (100+)","Italy"
16043705,"Hyundai Samho HI",131771,,,,11660,,"13-Sep-2008",15.49,,60239,"Container","21-Apr-2020",,,"MSC Sola",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 94rpm",20,,,,,,,,"S343","Danges Sun Trading Inc.","Switzerland",,"3FER7",,"Containerships",72039,"Extra Large (100+)","Italy"
16043718,"Hyundai Samho HI",131771,,,,11660,,"25-Oct-2008",15.97,,60239,"Container","21-Jan-2020",,,"MSC Francesca",29572,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 94rpm",20,,,,,,,,"S344","Kangiles Seas Corp.","Switzerland",,"3FXI",,"Containerships",72039,"Extra Large (100+)","Italy"
16043721,"Hyundai HI (Ulsan)",131332,,,,11388,,"31-Dec-2009",16.02,,59901,"Post-Panamax Container","11-Aug-2022",,,"CMA CGM Centaurus",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",19,,,,,,,,"1996","Alize 1996","France",,"9HA5020",,"Containerships",72373,"Extra Large (100+)","France"
16043734,"Hyundai HI (Ulsan)",131332,,,,11388,,"05-Feb-2010",16.42,,59901,"Post-Panamax Container","17-Jul-2022",,,"CMA CGM Columba",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",26,,,,,,,,"1997","Alize 1997","France",,"9HA5028",,"Containerships",72373,"Extra Large (100+)","France"
16043747,"Hyundai HI (Ulsan)",131332,,,15562,11388,,"19-Feb-2010",16.39,,59901,"Post-Panamax Container","30-Jun-2022",,,"CMA CGM Gemini",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",19,,,,,,,,"1998","Alize 1998","France",,"9HA4974",,"Containerships",72373,"Extra Large (100+)","France"
16043750,"Hyundai HI (Ulsan)",131332,,,,11388,,"28-May-2010",15.41,,59901,"Post-Panamax Container","19-Sep-2022",,,"CMA CGM Lyra",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",19,,,,,,,,"1999","Alize 1999","France",,"9HA4972",,"Containerships",72373,"Extra Large (100+)","France"
16043763,"Daewoo (DSME)",153092,,,,13200,,"27-Dec-2008",16.6,,90033,"Container","15-May-2022",,,"MSC Danit",47578,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",20,,,,,,,,"4135","Dordellas Finance Corp.","Switzerland",,"3FZU8",,"Containerships",72041,"Extra Large (100+)","Italy"
16043776,"Daewoo (DSME)",153092,,,,13200,,"28-Feb-2009",16.02,,90033,"Container","08-Jul-2022",,,"MSC Camille",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",20,,,,,,,,"4136","Veldus Holding S.A.","Switzerland",,"3FQT9",,"Containerships",72041,"Extra Large (100+)","Italy"
16043789,"Daewoo (DSME)",153092,,,,13200,,"06-Nov-2009",15.86,,90033,"Container","10-Nov-2020",,,"MSC Sonia",43983,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",18,,,,,,,,"4137","Prienos Star S.A.","Switzerland",,"3EUP7",,"Containerships",72041,"Extra Large (100+)","Italy"
16043792,"Daewoo (DSME)",153092,,,,13200,,"27-Feb-2010",14.52,,90033,"Container","15-Aug-2022",,,"MSC Melatilde",47578,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",18,,,,,,,,"4138","HIDM NO.2 S.A.","Switzerland",,"3FYE4",,"Containerships",72041,"Extra Large (100+)","Italy"
16043868,"Zhejiang Yangfan",6704,,,,672,314,"10-Jun-2006",11.36,,3553,"General Cargo",,,,"Medgulf",3249,"1 x CP Propeller (Aft) (mechanical) (Ni-Al Bronze (Cu3)), Wartsila Propulsion",19,,,,,,,,"2055","NLS Shipping & Trading SA","Turkey",,"3EYZ5",,"Containerships",72044,"Medium (11-20)","Turkey"
16043884,"Zhejiang Yangfan",6701,,,,672,314,"04-Mar-2006",13.58,,3553,"Sub-Panamax Container",,,,"Lucy Borchard",,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"2056","Cs Lucy Ltd.","Germany",,"V2CK9",,"Containerships",72044,"Very Small (1-5) ","Germany"
16043897,"CSC Jinling Shipyard",9957,,,,1118,542,"29-May-2007",12.46,,5032,"Sub-Panamax Container",,,,"JSP Bora",,"1 x CP Propeller (Aft Centre) (mechanical), 131rpm",,,,,,,,,"04-0417","ms "JSP Bora" Schifffahrts GmbH & Co KG","Germany",,"V2CQ4",,"Containerships",71242,"Medium (11-20)","Germany"
16043905,"CSC Jinling Shipyard",9957,,,,1118,542,"08-Mar-2007",12.09,,5032,"Sub-Panamax Container",,,,"Jette",5050,"1 x CP Propeller (Aft Centre) (mechanical), MAN Energy Solutions, 131rpm",18,,,,,,,,"JLZ040415","MS "JETTE" Jens u. Waller GmbH & Co. KG","Germany",,"CQAR3",,"Containerships",71242,"Medium (11-20)","Germany"
16044007,"J. J. Sietas",9981,,,,868,394,"02-Mar-2008",12.64,,6006,"Sub-Panamax Container",,,,"Ruth",3932,"1 x CP Propeller (Aft Centre) (mechanical), Schottel",12,,,,,,,,"1284","MS "Ruth" Jens Und Waller GmbH & Co. KG","Germany",,"5BEG2",,"Containerships",71235,"Medium (11-20)","Germany"
16044010,"J. J. Sietas",9981,,,,868,394,"25-Apr-2008",13.01,,6006,"Sub-Panamax Container",,,,"Wilhelm",3932,"1 x CP Propeller (Aft Centre) (mechanical), Schottel",11,,,,,,,,"1286","ms "Wilhelm II" Jens und Waller GmbH & Co KG","Germany",,"5BJB2",,"Containerships",71235,"Medium (11-20)","Germany"
16044094,"Hyundai Samho HI",114044,,,,10062,4987,,15.51,,58784,"Container","28-Aug-2019",,,"Maersk Yukon",,"1 x FP Propeller (Aft Centre) (mechanical), 90.80rpm",,,,,,,,,"S345","MS Blue Star Yukon Ltd.","Germany",,"9V6458",,"Containerships",72057,"Medium (11-20)","Germany"
16044102,"Hyundai Samho HI",114044,,,11600,10062,4987,,17.13,,58784,"Container",,,,"Zim Antwerp",28000,"1 x FP Propeller (Aft Centre) (mechanical), 90.80rpm",20,,,,,,,,"S346","Pelican Maritime (S346) Co. Ltd.","Germany",,"A8SI6",,"Containerships",72057,"Medium (11-20)","Germany"
16044115,"Hyundai Samho HI",114044,,,,10062,4987,,17.89,,58784,"Container",,,,"Zim Rotterdam",27995,"1 x FP Propeller (Aft Centre) (mechanical), 90.80rpm",,,,,,,,,"S347","Pelican Maritime (S347) Co. Ltd.","Germany",,"A8SI8",,"Containerships",72057,"Medium (11-20)","Germany"
16044128,"Hyundai Samho HI",114044,,,11600,10062,4987,,17.79,,58784,"Container",,,,"Tianjin",28000,"1 x FP Propeller (Aft Centre) (mechanical), 90.80rpm",,,,,,,,,"S348","Pelican Maritime (S348) Co. Ltd.","Germany",,"A8SJ2",,"Containerships",72057,"Medium (11-20)","Germany"
16044131,"Samsung HI",151559,,,,13800,,"15-Oct-2008",14.8,,82092,"Container","29-May-2020",,,"MSC Daniela",46569,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",24,,,,,,,,"1708","Compania Naviera Daniela S.A.","Switzerland",,"3FIA2",,"Containerships",72058,"Extra Large (100+)","Italy"
16044144,"Samsung HI",151559,,,,13800,,"23-Dec-2008",15.39,,82092,"Container","03-May-2022",,,"MSC Beatrice",46572,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",24,,,,,,,,"1709","Compania Naviera Beatrice S.A.","Switzerland",,"3FUF2",,"Containerships",72058,"Extra Large (100+)","Italy"
16044157,"Samsung HI",151559,,,,13800,,"28-Mar-2009",15.79,,82092,"Container","10-May-2022",,,"MSC Kalina",46572,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",20,,,,,,,,"1710","C.N.K. Compania Naviera Kalina S.A.","Switzerland",,"3ETW2",,"Containerships",72058,"Extra Large (100+)","Italy"
16044160,"Samsung HI",151559,,,,13800,,"06-Jun-2009",15.25,,82092,"Container","29-Dec-2018",,,"MSC Bettina",46569,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",,,,,,,,,"1711","Compania Naviera Bettina S.A.","Switzerland",,"HPFG",,"Containerships",72058,"Extra Large (100+)","Italy"
16044173,"Samsung HI",151559,,,,13800,,"22-Aug-2009",15.63,,82092,"Container","09-Sep-2020",,,"MSC Irene",46572,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",,,,,,,,,"1712","C.N.I. Compania Naviera Irene S.A.","Switzerland",,"3EZQ6",,"Containerships",72058,"Extra Large (100+)","Italy"
16044186,"Samsung HI",151559,,,,13800,,"15-Nov-2009",15.54,,82092,"Container","12-Jul-2020",,,"MSC Emanuela",46569,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",18,,,,,,,,"1713","Compania Naviera Emanuela S.A.","Switzerland",,"3FKG",,"Containerships",72058,"Extra Large (100+)","Italy"
16044199,"Samsung HI",151559,,,,13800,,"12-Dec-2009",15.12,,82092,"Container","27-May-2021",,,"MSC Eva",46569,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",25,,,,,,,,"1714","Compania Naviera Eva S.A.","Switzerland",,"3EVM7",,"Containerships",72058,"Extra Large (100+)","Italy"
16044207,"Samsung HI",151559,,,,13800,,"27-Feb-2010",15.75,,82092,"Container","13-Jun-2020",,,"MSC Gaia",46572,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",24,,,,,,,,"1715","Compania Naviera Gaia S.A.","Switzerland",,"3EXO7",,"Containerships",72058,"Extra Large (100+)","Italy"
16044210,"CSBC (Kaohsiung)",75752,,,,6589,3251,,14.25,,42442,"Container",,3097,3492,"Actuaria",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,,,,"895","Minerva Schiffahrts GmbH & Co","Germany",,"CQCZ",,"Containerships",71897,"Very Large (51-100)","Germany"
16044223,"CSBC (Kaohsiung)",42609,,,,4178,2044,,15.85,,19338,"Container",,,,"Venetia",,"1 x FP Propeller (Aft Centre) (mechanical), 98rpm",,,,,,,,,"936","Peter Doehle Schiffahrts-KG","Germany",,"CQGH",,"Containerships",71913,"Very Large (51-100)","Germany"
16044236,"CSBC (Kaohsiung)",42609,,,5150,4178,2044,,14.1,,19338,"Post-Panamax Container",,,,"Neokastro",13000,"1 x FP Propeller (Aft Centre) (mechanical), 98rpm",,"Y",,,,,,,"937","Berg Shipping Co","Greece",,"A8SE6",,"Containerships",71913,"Extra Large (100+)","Greece"
16044573,"CSC Jinling Shipyard",9966,,,,1118,542,,12.71,,5032,"Tanker",,,,"Devon",5045,"1 x CP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), MAN B. & W. Alpha",18,,,,,,,,"04-0420","DEVON BETEILIGUNGS GMBH & CO. KG","Germany",,"CQHX",,"Containerships",71242,"Medium (11-20)","Germany"
16045033,"Hyundai Samho HI",91158,,,,8440,4175,,16.39,,60300,"Container","15-Nov-2019",,,"Maersk Amazon",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"S349","MS Blue Star Amazon Ltd.","Germany",,"9V6459",,"Containerships",72090,"Medium (11-20)","Germany"
16045046,"Hyundai Samho HI",91158,,,,8440,4175,,15.56,,60300,"Container",,,,"Zim Ningbo",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"S350","Flamingo Navigation (S350) Co. Ltd.","Germany",,"A8SI5",,"Containerships",72090,"Medium (11-20)","Germany"
16045059,"Hyundai Samho HI",91158,,,,8440,4175,,15.81,,60300,"Container",,,,"Zim San Diego",24819,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",20,,,,,,,,"S351","Flamingo Navigation (S351) Co. Ltd.","Germany",,"A8SI7",,"Containerships",72090,"Medium (11-20)","Germany"
16045062,"Hyundai Samho HI",91158,,,,8440,4175,,16.58,,60300,"Container","15-Nov-2020",,,"Maersk Athabasca",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",20,,,,,,,,"S352","MS Blue Star Athabasca Ltd","Germany",,"9V6814",,"Containerships",72090,"Medium (11-20)","Germany"
16045075,"Zhejiang Ouhua SB",52726,,,,5301,,"28-Nov-2008",14.75,,32613,"Container",,,,"Medondra",20312,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"515","Sea 251 Leasing Co Ltd","United Kingdom",,"5LBR5",,"Containerships",72092,"Large (21-50)","United Kingdom"
16045088,"Zhejiang Ouhua SB",52726,,,,5301,,"30-Mar-2009",14.98,,32613,"Container",,,,"Blandine",20312,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"516","Sea 252 Leasing Co Ltd","United Kingdom",,"5LBR8",,"Containerships",72092,"Large (21-50)","United Kingdom"
16045091,"Zhejiang Ouhua SB",52726,,,,5301,,"11-Jul-2009",16.17,,32613,"Container",,,,"GSL Tinos",20312,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"517","Sea 254 Leasing Co Ltd.","United Kingdom",,"5LBR6",,"Containerships",72092,"Large (21-50)","United Kingdom"
16045109,"Zhejiang Ouhua SB",52726,,,,5301,,"06-Nov-2009",14.64,,32613,"Container",,,,"GSL Syros",20312,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"518","Sea 253 leasing Co Ltd","United Kingdom",,"5LBR7",,"Containerships",72092,"Large (21-50)","United Kingdom"
16045204,"Zhejiang Yangfan",7209,,,,706,321,"30-May-2007",12.4,,3068,"Sub-Panamax Container",,,,"Dongjin Highness",3743,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"2044","DONGJIN SHIPPING CO., LTD.","South Korea",,"D7RN",,"Containerships",72106,"Medium (11-20)","South Korea"
16045217,"Zhejiang Yangfan",7170,,,,704,321,"25-Sep-2007",11.5,,3068,"Sub-Panamax Container",,,,"A Keiga",,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"2045","Cheng Cheng Container HK Ltd","China P.R.",,"VRTQ3",,"Containerships",72106,"Large (21-50)","China P.R."
16045288,"Samsung HI",40165,,,4623.8,4506,,"26-Jul-2008",15.93,,24450,"Sub-Panamax Container",,,,"Osaka",11537,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",21,,,,,,,,"1700","Braddell Shipping Pte. Ltd.","Singapore",,"9V7183",,"Containerships",71212,"Large (21-50)","Singapore"
16045291,"Samsung HI",40165,,,4623.8,4506,,"07-Feb-2009",14.57,,24450,"Post-Panamax Container",,,,"Gialova",11537,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",20,"Y",,,,,,,"1701","Finney Shipping Co.","Greece",,"D5ZX2",,"Containerships",71212,"Extra Large (100+)","Greece"
16045909,"Daewoo-Mangalia",50963,,,,4892,,"13-Dec-2008",15.22,,30224,"Container",,,,"Pinocchio",16997,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"4072","OCM Pantheon LLC","Singapore",,"5LAB8",,"Containerships",72138,"Medium (11-20)","Singapore"
16045912,"Daewoo-Mangalia",50963,,,,4892,,,15.01,,30224,"Sub-Panamax Container",,2078,2814,"Zhong Gu Fu Jian",466,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"4073","Castle Oman Pte. Ltd.","China P.R.",,"BQTN",,"Containerships",72138,"Large (21-50)","China P.R."
16045925,"Daewoo (DSME)",50963,,,,4892,,"08-Mar-2009",14.27,,30224,"Tanker",,,,"Celsius Naples",16997,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"4213","Feeder 2 LLC","Denmark",,"V7A4944",,"Containerships",72138,"Large (21-50)","Denmark"
16045938,"Daewoo-Mangalia",50963,,,,4892,,,14.75,,30224,"Sub-Panamax Container",,2078,2814,"Zhong Gu Jiang Su",13248,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"4075","Shanghai Zhonggu Logistics","China P.R.",,"BQTM",,"Containerships",72138,"Large (21-50)","China P.R."
16045941,"TKMS Nordseewerke",36087,,,,3426,1694,"27-Mar-2009",14.97,,15774,"Sub-Panamax Container","23-Jan-2020",,,"MSC Sagitta III",7829,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 104rpm",,"Y",,,,,,,"558","Sagitta Shipping & Trading  Ltd","Germany",,"CQEU2",,"Containerships",75077,"Very Large (51-100)","Germany"
16045954,"TKMS Nordseewerke",36087,,,,3426,1694,"11-Dec-2009",13.69,,15774,"Container","18-May-2020",,,"Rio Centaurus",7829,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 104rpm",,,,,,,,"Y","559","Taurus Container AS","Germany",,"V7UO4",,"Containerships",75077,"Small (6-10) ","Germany"
16046027,"Hudong Zhonghua",91354,,,11274,8553,,"28-Aug-2009",17.49,,55789,"Post-Panamax Container",,,,"Carmen",23690,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"H1512A","Uriza Shipping S.A.","Greece",,"VRQD6",,"Containerships",72141,"Extra Large (100+)","Greece"
16046243,"HHIC-Phil (Subic SY)",40560,,,,4360,2131,"04-Dec-2008",16.02,,24217,"Panamax Container",,,,"CMA CGM Topaz",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",,,,,,,,,"PN005","Strymonikos Maritime Ltd.","Greece",,"A8RV4",,"Containerships",71467,"Small (6-10) ","Greece"
16046256,"HHIC-Phil (Subic SY)",40560,,,,4308,2131,"03-Mar-2009",16.06,,24217,"Panamax Container",,,,"Ionikos",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",18,,,,,,,,"PN006","Ocm Ion LLC","Greece",,"A8SD6",,"Containerships",71467,"Small (6-10) ","Greece"
16046751,"Guangzhou Wenchong",18334,,,1803,1740,,"23-May-2008",13.17,,10700,"Container",,700,1040,"Ludwig Schulte",7784,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 105rpm, Ø6.45m",,,,,,,,,"368","West Coast Park Shipping Co. Pte. Ltd.","Germany",,"9VFK9",,"Containerships",72007,"Very Large (51-100)","Germany"
16046780,"Sinopacific Zhejiang",41225,,,,4254,2112,"30-Mar-2009",15.31,,24035,"Post-Panamax Container",,,,"Vela",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 104rpm, Ø7.80m",28,"Y",,,,,,,"06-163","HOLLER SHIPPING CO.","Greece",,"D5VU9",,"Containerships",72172,"Extra Large (100+)","Greece"
16046793,"Sinopacific Zhejiang",41225,,,,4254,2112,"10-Jul-2009",15.97,,24035,"Post-Panamax Container",,,,"Virgo",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 104rpm, Ø7.80m",28,"Y",,,,,,,"06-164","Rader Shipping Co.","Greece",,"9HA5181",,"Containerships",72172,"Extra Large (100+)","Greece"
16046801,"Sinopacific Zhejiang",41225,,,,4254,2112,"06-Nov-2009",17.17,,24035,"Post-Panamax Container",,,,"Volans",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 104rpm, Ø7.80m",28,"Y",,,,,,,"06-165","BAILS SHIPPING CO.","Greece",,"D5VV2",,"Containerships",72172,"Extra Large (100+)","Greece"
16046814,"Sinopacific Zhejiang",41225,,,5837,4254,2112,"03-Feb-2010",15.32,,24035,"Post-Panamax Container",,,,"Vulpecula",11907,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 94rpm, Ø7.80m",28,"Y",,,,,,,"06-166","Peddar Shipping Co.","Greece",,"A8RW5",,"Containerships",72172,"Extra Large (100+)","Greece"
16046856,"Jiangsu New YZJ",40542,,,,4250,,"27-May-2009",13.77,,24472,"Diverse",,,,"Sui Tai Rickmers",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"2006-738","THEROS VENTURES LIMITED","Greece",,"V7SG8",,"Containerships",72174,"Extra Large (100+)","Greece"
16046869,"Jiangsu New YZJ",40542,,,,4250,,"16-Jul-2009",14.77,,24472,,,,,"Tanja",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,"Y",,,,,,"2006-739","Polar 12 Ltd.","Unknown",,"V7ST5",,"Containerships",72174,,"Unknown"
16046872,"Jiangsu New YZJ",40542,,,,4250,,"14-Sep-2009",14.72,,24472,"Diverse",,,,"Navios Dorado",11486,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"2006-740","Zoner Shiptrade S.A.","Greece",,"D5QG6",,"Containerships",72174,"Extra Large (100+)","Greece"
16047529,"Hyundai HI (Ulsan)",75604,,,,6540,3461,"27-Jan-2009",14.24,,45843,"Sub-Panamax Container",,,,"GFS Galaxy",20800,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 94rpm",20,,,,,,,,"2104","Platinum Navigation Ltd.","U.A.E.",,"V7A4687",,"Containerships",72205,"Medium (11-20)","U.A.E."
16047545,"Hyundai HI (Ulsan)",73819,,,,6969,,"15-May-2009",15.75,,45843,"Post-Panamax Container",,,,"RDO Concord",20800,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",20,,,,,,,,"1945","Deosun Navigation Inc.","Germany",,"A8TG2",,"Containerships",72205,"Small (6-10) ","Germany"
16047587,"Jiangsu New YZJ",40541,,,,4256,2091,"28-Oct-2008",14.28,,24501,"Sub-Panamax Container",,,,"ALS Juno",11486,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",19,,"Y",,,,,,"741C","Parcon VIII AS","Singapore",,"5LAA5",,"Containerships",72207,"Large (21-50)","Germany"
16047590,"Jiangsu New YZJ",40541,,,,4250,2091,"27-May-2009",14.62,,24501,"Container","30-Mar-2020",,,"Lisa",11486,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",,,,,,,,,"742C","PURPLE IRIS SHIPPING LTD","Israel",,"D5UW8",,"Containerships",72207,"Large (21-50)","Israel"
16047608,"Jiangsu New YZJ",40541,,,,4250,2091,"16-Jul-2009",14.17,,24472,"Diverse",,,,"Navios Tempo",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",,"Y",,,,,,,"743C","LEGATO SHIPHOLDING INC.","Greece",,"A8SN2",,"Containerships",72207,"Extra Large (100+)","Greece"
16047611,"Jiangsu New YZJ",40541,,,,4250,2091,"14-Sep-2009",13.36,,24501,"Container","31-Dec-2019",,,"Spirit of Lisbon",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",23,,,,,,,,"744C","Spirit of Chennai GmbH & Cie. KG","Germany",,"V7RD6",,"Containerships",72207,"Small (6-10) ","Germany"
16048092,"CSC Jinling Shipyard",9957,,,,1118,542,"06-Apr-2008",12.73,,5032,"Sub-Panamax Container",,,,"Songa Cheetah",,"1 x CP Propeller (Aft Centre) (mechanical), 132rpm",21,,,,,,,,"04-0424","Songa Shipmanagement Ltd.","Norway",,"5LCX6",,"Containerships",71242,"Very Small (1-5) ","Norway"
16048100,"CSC Jinling Shipyard",9957,,,,1118,542,"19-Jun-2008",12.57,,5032,"Sub-Panamax Container",,,,"Songa Cougar",,"1 x CP Propeller (Aft Centre) (mechanical), Berg Propulsion",,,,,,,,,"04-0425","Songa Cougar AS","Norway",,"5LCX8",,"Containerships",71242,"Very Small (1-5) ","Norway"
16048292,"Samsung HI",40168,,,6410,4578,,"05-Nov-2009",15.75,,24450,"Post-Panamax Container",,,,"OOCL Le Havre",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 94rpm",,,,,,"Y",,,"1728","NEWCONTAINER NO. 98 (MARSHALL ISLANDS) SHIPPING INC","China P.R.",,"VRGE3",,"Containerships",72239,"Very Large (51-100)","China P.R."
16048300,"Samsung HI",40168,,,6410,4578,,"05-Nov-2009",14.49,,24450,"Post-Panamax Container","11-Sep-2020",,,"OOCL Guangzhou",11537,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 94rpm",,,,,,"Y",,,"1729","Newcontainer No99 (Marshall Islands) Shipping Inc.","China P.R.",,"VRGO6",,"Containerships",72239,"Very Large (51-100)","China P.R."
16048313,"Samsung HI",40168,,,,4578,,"12-Dec-2009",15.84,,24450,"Post-Panamax Container","20-Jun-2020",,,"OOCL Savannah",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",,,,,,"Y",,,"1730","NEWCONTAINER NO. 88 (MARSHALL ISLAND) SHIPPING INC.","China P.R.",,"VRGO8",,"Containerships",72239,"Very Large (51-100)","China P.R."
16048326,"Samsung HI",40168,,,,4578,,"19-Jan-2010",15.74,,24450,"Post-Panamax Container","30-Jul-2020",,,"OOCL Jakarta",11537,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 94rpm",,,,,,"Y",,,"1731","Newcontainer No. 107 (Marshall Island) Shipping Inc.","China P.R.",,"VRGO7",,"Containerships",72239,"Very Large (51-100)","China P.R."
16048492,"Zhoushan Zhaobao",7808,,,,716,,,10.68,,4327,"Sub-Panamax Container",,,,"Xin He Da",,"1 x Propeller (Aft Centre) (mechanical), 176rpm",,,,,,,,,,"Zhejiang He Da Shipping Co. Inc.","China P.R.",,"3FTD2",,"Containerships",,"Small (6-10) ","China P.R."
