"Listing"

"WFR Listing"
"Created 15 February 2022 02:21"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
16326693,9803340,"Lord Byron","01-Sep-2017","Union Marine Mgmt","Idle",43066,,,,"Atlantic/Pacific",,,"21-Jul-2017",12.86,,27490,"Y",,"Panamax Bulker",,,,"Lord Byron",35535,"1 x CP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SS-224","Lord Byron Corporation",,"Singapore",,"V7A4799"
16302334,9770634,"BW Rye","01-Jan-2019","BW Dry Cargo","Idle",43066,,,,"Atlantic/Pacific",,,"22-Sep-2018",12.12,,27490,"Y",,"Bulker",,,,"BW Rye",,"1 x FP Propeller (Aft) (mechanical), 89rpm",,,,,,,,,"SS-200","BW Dry Cargo Pte Ltd",,"Bermuda",,"MEHV5"
16369153,9836983,"Venator","01-Jun-2019","Primerose Shipping","In Service",43065,,,3029.7,"Atlantic/Pacific",,,"22-Mar-2019",12.54,,27465,"Y",,"Panamax Bulker",,,,"Venator",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1564","EDO MARINE INC",,"Greece",,"D5QD9"
16315255,9785603,"Farah Louise","01-Mar-2017","Santoku Shipping","In Service",43062,,,,"Atlantic/Pacific",,,"28-Dec-2016",11.67,,27490,"Y",,"Bulker",,,,"Farah Louise",34746,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 89rpm",,,"Y",,,,,,"SS-222","LUCRETIA SHIPPING, S.A.",,"Japan",,"3EKZ2"
16315268,9785615,"Estela Claire","01-May-2017","Santoku Shipping","In Service",43062,,,,"Atlantic/Pacific",,,"23-Mar-2017",11.9,,27490,"Y",,"Bulker",,,,"Estela Claire",34746,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 89rpm",,,"Y",,,,,,"SS-223","LUCRETIA SHIPPING, S.A.",,"Japan",,"3FQN3"
16349821,9840506,"Chasselas","01-Oct-2019","Santoku Shipping","In Service",43062,,,,"Atlantic/Pacific",,,"17-Jul-2019",12.69,,27490,"Y",,"Bulker",,,,"Chasselas",,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"SS-263","LUCRETIA SHIPPING, S.A.",,"Japan",,"3EHP6"
16349834,9840491,"Amaryllis","01-Mar-2019","Santoku Shipping","In Service",43062,,,,"Atlantic/Pacific",,,"14-Dec-2018",12.41,,27490,"Y",,"Bulker",,,,"Amaryllis",,"1 x Propeller (Aft Centre) (mechanical), 89rpm",,,"Y",,,,,,"SS-262","LUCRETIA SHIPPING, S.A.",,"Japan",,"HOZF"
16315271,9783980,"Atlantic Samurai","01-Apr-2019","Sugahara Kisen","In Service",43061,,,,"Atlantic/Pacific",,,"16-Feb-2019",12.29,,27456,"Y",,"Bulker",,,,"Atlantic Samurai",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1577","Prosper Sunwaito S.A.",,"Japan",,"V7A2277"
16365900,9866196,"Crystal Admirer","01-May-2020","Hokoku Marine Co.Ltd","In Service",43044,,,3026.9,"Atlantic/Pacific",,,"02-Mar-2020",12.4,,27383,"Y",,"Bulker",,,,"Crystal Admirer",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1602","MTO MARITIME, S.A.",,"Japan",,"3FFX5"
16350498,9836373,"BW Nara","01-Jan-2020","Kambara Kisen KK","In Service",43044,,,,"Atlantic/Pacific",,,"11-Oct-2019",12.99,,27444,"Y",,"Bulker",,,,"BW Nara",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SC-331","BW MARU PTE. LTD.",,"Japan",,"9V6306"
16350506,9836567,"BW Osaka","01-Mar-2020","Kambara Kisen KK","In Service",43044,,,3029.1,"Atlantic/Pacific",,,"06-Dec-2019",12.54,,27444,"Y",,"Bulker",,,,"BW Osaka",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SC-343","BW MARU PTE. LTD.",,"Japan",,"9V6307"
16349784,9836476,"BW Kobe","01-Jul-2019","Kambara Kisen KK","In Service",43044,,,3029.1,"Atlantic/Pacific",,,"20-Mar-2019",12.84,,27444,"Y",,"Bulker",,,,"BW Kobe",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SC-338","BW MARU PTE. LTD.",,"Japan",,"9V6304"
16349797,9836488,"BW Matsuyama","01-Sep-2019","Kambara Kisen KK","In Service",43044,,,,"Atlantic/Pacific",,,"31-May-2019",12.92,,27444,"Y",,"Bulker",,,,"BW Matsuyama",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SC-339","BW MARU PTE. LTD.",,"Japan",,"9V6305"
16405886,,"N/B Nantong Xiangyu","01-Jan-2023","Chizhou Jiuhua","On Order",43044,,,,,,,,,,,,,"Handysize Bulker",,,,"N/B Nantong Xiangyu",,"1 x Propeller (Aft Centre) (mechanical), 117rpm",23,,,,,,,,,,,"China P.R."
16405907,,"N/B Nantong Xiangyu","01-Jan-2023","Guangxi Jinhang","On Order",43044,,,,,,,,,,,,,"Diverse",,,,"N/B Nantong Xiangyu",,"1 x Propeller (Aft Centre) (mechanical), 117rpm",23,,,,,,,,,,,"China P.R."
16405860,,"N/B Nantong Xiangyu Nantong XY059","01-Jan-2023","Ningbo Juhe Log.","On Order",43044,,,,,,,,,,,,,"Panamax Bulker",,,,"N/B Nantong Xiangyu",,"1 x Propeller (Aft Centre) (mechanical), 117rpm",23,,,,,,,,"XY059",,,"China P.R."
16320509,9764037,"Medi Kazahaya","01-Mar-2017","Noma Kaiun","In Service",43043,,,,"Atlantic/Pacific",,,"07-Dec-2016",11.95,,27444,"Y",,"Bulker",,,,"Medi Kazahaya",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-263","GRAND BLUE SHIPPING PTE. LTD.",,"Japan",,"9V5206"
16278462,9728174,"Nord Pollux","01-Jan-2016","Hokoku Marine Co.Ltd","In Service",43042,,,,"Atlantic/Pacific",,,"18-Sep-2015",12.55,,27444,"Y",,"Bulker",,,,"Nord Pollux",21690,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-248","ENA SHIPPING, S.A.",,"Japan",,"3FQC5"
16287093,9746712,"Nord Gemini","01-Feb-2017","Hisafuku Kisen","Idle",43041,,,,"Atlantic/Pacific",,,"22-Sep-2016",11.91,,27444,"Y",,"Bulker",,,,"Nord Gemini",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-264","Forever Shipping, S.A.",,"Japan",,"V7JB6"
16375567,9852884,"Navios Uranus","01-Nov-2019","Abo Shoten K.K.","Idle",43041,,,,"Atlantic/Pacific",,,"11-Sep-2019",12.63,,27465,"Y",,"Bulker",,,,"Navios Uranus",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1563","ASL OCEAN INC.",,"Japan",,"V7A2639"
16267237,9709001,"Leo Iris","01-Oct-2015","Tokei Kaiun","In Service",43040,,,,"Atlantic/Pacific",,,"01-Jul-2015",11.99,,27444,,,"Bulker",,,,"Leo Iris",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SC-239","LEO OCEAN, S.A.",,"Japan",,"3EPL8"
16287927,9739020,"Theodore Jr.","01-Aug-2015","Golden Union","In Service",43037,,,,"Atlantic/Pacific",,,,11.93,,27424,"Y",,"Bulker",,,,"Theodore Jr.",21690,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"F002","Imperial Spirit S.A.",,"Greece",,"3ELC4"
16303502,9739032,"Plainpalais","01-Aug-2015","STC Shipping Pte Ltd","Idle",43037,,,,"Atlantic/Pacific",,,"11-May-2015",12.12,,27424,"Y",,"Bulker",,,,"Plainpalais",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"F003","STC Shipping Pte Ltd",,"Japan",,"9V5564"
16281525,9723136,"Ultra Jaguar","01-Jan-2016","Kambara Kisen KK","In Service",43036,,,,"Atlantic/Pacific",,,"09-Oct-2015",12.23,,27490,"Y",,"Bulker",,,,"Ultra Jaguar",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",25,,,,,,,,"SS-176","Chijin Shipping S.A.",,"Japan",,"V7QK4"
16258143,9702778,"Ultra Cougar","01-Jun-2015","Kambara Kisen KK","In Service",43036,,,,"Atlantic/Pacific",,,"27-Mar-2015",11.96,,27490,,,"Bulker","10-Jun-2020",,,"Ultra Cougar",21690,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"SS-166","Chijin Shipping S.A.",,"Japan",,"V7MA4"
16240922,9676113,"Ultra Lion","01-Jan-2015","Kambara Kisen KK","In Service",43036,,,3033,"Atlantic/Pacific",,,"09-Oct-2014",12.58,70.57,27490,"Y",,"Bulker","29-Jan-2020",,,"Ultra Lion",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SS-149","Chijin Shipping S.A.",,"Japan",,"D5VU6"
16296040,9723148,"The Prosperity","01-Jan-2017","SNP Shipping Service","In Service",43036,,,,"Atlantic/Pacific",,,"08-Jan-2017",11.92,,27490,"Y",,"Panamax Bulker",,,,"The Prosperity",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",25,,,,,,,,"SS-177","HOA PHAT SHIPPING JSC",,"India",,"3E2091"
16295414,9758454,"Medi Newport","01-Feb-2017","Yano Kaiun Co. Ltd.","In Service",43036,,,,"Atlantic/Pacific",,,"29-Sep-2016",12.15,,27490,"Y",,"Bulker",,,,"Medi Newport",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"1556","KEN LINE, S.A.",,"Japan",,"3EQN8"
16284847,9744984,"Tiger Lily","01-Sep-2016","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"07-Jun-2016",12.25,,27490,"Y",,"Bulker",,,,"Tiger Lily",34839,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"SS-184","LUCRETIA SHIPPING, S.A.",,"Japan",,"3EUW3"
16284850,9744996,"Vibeke Iris","01-Nov-2016","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"31-Aug-2016",11.83,,27490,"Y",,"Bulker",,,,"Vibeke Iris",34839,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"SS-185","LUCRETIA SHIPPING, S.A.",,"Japan",,"3EFB6"
16299504,9758442,"Red Lily","01-Nov-2017","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"11-Sep-2017",12.47,70.64,27490,"Y",,"Bulker",,,,"Red Lily",,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"1555","LUCRETIA SHIPPING, S.A.",,"Japan",,"3EPS4"
16299517,9758428,"Ultra Leopard","01-Oct-2016","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"20-Jul-2016",12.14,,27490,"Y",,"Bulker",,,,"Ultra Leopard",21690,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"1553","LUCRETIA SHIPPING, S.A.",,"Japan",,"HPLZ"
16299520,9758430,"Argo Wind","01-Feb-2017","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"27-Oct-2016",11.96,,27490,"Y",,"Bulker",,,,"Argo Wind",21690,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"1554","LUCRETIA SHIPPING, S.A.",,"Japan",,"3FDU4"
16263721,9715452,"Presinge","01-Oct-2015","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"24-Jul-2015",12.54,,27490,"Y",,"Bulker",,,,"Presinge",34839,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,"Y",,,,,,"SS-172","LUCRETIA SHIPPING, S.A.",,"Japan",,"3EOM6"
16263734,9715438,"Perly","01-Mar-2016","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"08-Dec-2015",11.73,,27490,"Y",,"Bulker",,,,"Perly",34839,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"SS-170","LUCRETIA SHIPPING, S.A.",,"Japan",,"HOPZ"
16263747,9715440,"Peney","01-May-2016","Santoku Shipping","In Service",43036,,,,"Atlantic/Pacific",,,"11-Mar-2016",12.01,,27490,"Y",,"Bulker",,,,"Peney",34839,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"SS-171","LUCRETIA SHIPPING, S.A.",,"Japan",,"HOGK"
16278459,9728186,"Medi Gladstone","01-Jul-2016","Doun Kisen","In Service",43036,,,,"Pacific",,,"07-Mar-2016",11.64,,27444,,,"Bulker",,,,"Medi Gladstone",21381,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,"Y",,,,,,"SC-252","Mi-Das Line S.A.",,"Japan",,"3EFL"
16295430,9758399,"Ultra Puma","01-Aug-2016","Kasuga Kaiun","In Service",43028,,,,"Atlantic/Pacific",,,"13-Jun-2016",11.83,,27490,"Y",,"Bulker",,,,"Ultra Puma",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1550","Libero Panama S.A.",,"Japan",,"V7LY7"
16267224,9708992,"Belgrano","01-Jun-2015","Mitsui Warehouse Co","In Service",43028,,,,"Atlantic/Pacific",,,"31-Mar-2015",11.62,,27444,,,"Diverse",,,,"Belgrano",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,"Y",,,,,,,"SC-238","Forever Shipping, S.A.",,"Japan",,"V7LO8"
16292921,9755816,"Medi Sydney","01-Sep-2015","Nissen Kaiun","In Service",43028,,,,"Atlantic/Pacific",,,"01-Jul-2015",11.92,,27490,"Y",,"Diverse","06-Jan-2021",,,"Medi Sydney",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,"Y",,,,,,"1546","SOUTHERN ROUTE MARITIME, S.A.",,"Japan",,"H3HJ"
16292918,9755804,"Medi Matsuura","01-Aug-2015","Eiko Kisen","In Service",43028,,,,"Atlantic/Pacific",,,"03-Jun-2015",12.28,,27490,"Y",,"Bulker","18-Mar-2021",,,"Medi Matsuura",21690,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"1545","GRACE HAWK SHIPPING S.A.",,"Japan",,"3EJG4"
16247363,9682863,"Bulk Poland","01-Mar-2014","Grace Ocean","In Service",43025,,,3184,"Atlantic/Pacific",,,"17-Oct-2013",11.1,70.57,27239,"Y",,"Bulker","28-Oct-2021",,,"Bulk Poland",21627,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"1536","GRACE OCEAN PRIVATE LIMITED",,"Japan",,"9V2143"
16295427,9758466,"Pinchat","01-Apr-2018","Yano Kaiun Co. Ltd.","In Service",43024,,,3029.7,"Atlantic",,,"01-Dec-2016",12.4,,27490,"Y",,"Bulker",,,,"Pinchat",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"1557","AZALEA LINE, S.A.",,"Japan",,"H8IS"
16227578,9582544,"Energy Sunrise","01-Jun-2014","Mitsui OSK Lines","In Service",43024,,,3033,"Atlantic/Pacific",,,"18-Mar-2014",12.59,70.57,27460,"Y",,"Diverse",,,,"Energy Sunrise",21690,"1 x FP Propeller (Aft Centre) (mechanical), 93rpm",,"Y",,,,,,,"1497","ENA SHIPPING, S.A.",,"Japan",,"HOMB"
16375570,9836995,"Sentosa Spirit","01-Feb-2020","Kasuga Shipping","In Service",43024,,,3028.1,"Atlantic/Pacific",,,,12.52,,27486,"Y",,"Panamax Bulker",,,,"Sentosa Spirit",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1565","KASUGA SHIPPING CO., LTD.",,"Japan",,"V7A2747"
16227365,9622552,"AOM Georgina","01-Jun-2014","Grace Ocean","In Service",43022,,,2884.8,"Atlantic/Pacific",,,"06-Feb-2014",12,,27239,"Y",,"Bulker","25-Mar-2020",,,"AOM Georgina",21627,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"SC-198","GRACE OCEAN PRIVATE LIMITED",,"Japan",,"9V2223"
16227381,9623702,"AOM Gaia","01-Jun-2014","Grace Ocean","In Service",43022,,,2884.8,"Atlantic/Pacific",,,"19-Mar-2014",11.79,,27239,,,"Bulker","07-May-2022",,,"AOM Gaia",21627,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"SC-199","GRACE OCEAN PRIVATE LIMITED",,"Japan",,"9V2224"
16289747,9770567,"Hiroshima Star","01-Feb-2017","Santoku Shipping","In Service",43019,,,,"Atlantic/Pacific",,,"22-Sep-2016",12.17,,27465,"Y",,"Bulker",,,,"Hiroshima Star",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 89rpm",,,"Y",,,,,,"SS-181","Lucretia Shipping, S.A.",,"Japan",,"D5MO7"
16308578,9783136,"Sakizaya Power","01-Sep-2017","Wisdom Marine Group","In Service",43018,,,,"Atlantic/Pacific",,,"18-Jul-2017",11.69,,27490,"Y",,"Bulker",,,,"Sakizaya Power",26512,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"SS-210","SAKIZAYA POWER S.A.",,"Taiwan",,"3FMF8"
16308581,9783148,"Sakizaya Queen","01-Jan-2018","Wisdom Marine Group","In Service",43018,,,3033,"Atlantic/Pacific",,,"22-Nov-2017",12.53,,27490,"Y",,"Bulker",,,,"Sakizaya Queen",,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"SS-211","SEA GREEN SHIPPING S.A.",,"Taiwan",,"3FWF8"
16308594,9783150,"Sakizaya Respect","01-Apr-2018","Wisdom Marine Group","In Service",43018,,,3033.1,"Atlantic/Pacific",,,"20-Jan-2018",12.54,,27490,"Y",,"Bulker",,,,"Sakizaya Respect",,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"SS-212","SAKIZAYA RESPECT S.A.",,"Taiwan",,"3FBS5"
16295401,9758492,"Xing Chang Hai","01-Apr-2018","Mitsubishi Corp","In Service",43017,,,3029.7,"Atlantic/Pacific",,,"30-Jan-2018",12.49,,27490,"Y",,"Bulker",,,,"Xing Chang Hai",,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y","Y",,,,,,"1559","MINSHENG ZHI CHANG (TIANJIN) SHIPPING LEASING CO., LIMITED",,"Japan",,"VRRS8"
16295393,9758480,"Xing Shun Hai","01-Jan-2018","Fortune Ocean Shpg","In Service",43017,,,,"Atlantic/Pacific",,,"17-Nov-2017",11.8,,27490,"Y",,"Bulker",,,,"Xing Shun Hai",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"1558","MINSHENG ZHI GUANG (TIANJIN) SHIPPING LEASING CO., LIMITED",,"China P.R.",,"VRRP3"
16278433,9728203,"Nord Crux","01-Sep-2016","Singa Star","In Service",43016,,,,"Atlantic/Pacific",,,"21-Apr-2016",12.4,,27444,"Y",,"Chemical",,,,"Nord Crux",21690,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-258","SINGA STAR PTE LTD",,"Japan",,"9V3634"
16278446,9728215,"AOM Bianca","01-Jan-2017","Grace Ocean","In Service",43016,,,,"Atlantic/Pacific",,,"19-Sep-2016",11.78,,27444,"Y",,"Bulker","30-Nov-2021",,,"AOM Bianca",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-259","GRACE OCEAN PRIVATE LIMITED",,"Japan",,"9V3783"
16287077,9746695,"Benfica","01-Mar-2017","OMC Shipping","Idle",43016,,,,"Atlantic/Pacific",,,"10-Nov-2016",11.98,,27444,"Y",,"Bulker",,,,"Benfica",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-261","OMC SHIPPING PTE LTD",,"Japan",,"9V5085"
16287080,9746700,"Bulk Holland","01-Apr-2017","OMC Shipping","In Service",43016,,,,"Atlantic/Pacific",,,"13-Jan-2017",12.72,,27444,"Y",,"Bulker",,,,"Bulk Holland",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-262","OMC SHIPPING PTE LTD",,"Japan",,"9V5135"
16278420,9728198,"Nord Polaris","01-Jun-2016","Nissen Kaiun","Idle",43016,,,,"Atlantic/Pacific",,,"23-Jan-2016",11.91,,27444,"Y",,"Diverse",,,,"Nord Polaris",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,"Y",,,,,,"SC-257","EAST BULK SHIPPING S.A.",,"Japan",,"3FXD3"
16326530,9802205,"Medi Palmarola","01-May-2018","Orient Marine","Idle",43015,,,,"Atlantic/Pacific",,,"05-Feb-2018",11.92,,27444,"Y",,"Bulker",,,,"Medi Palmarola",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-301","D'Amico DRY DAC",,"Japan",,"D5QH9"
16326543,9802217,"Medi Egadi","01-Jun-2018","Orient Marine","In Service",43015,,,,"Atlantic/Pacific",,,"15-Mar-2018",12.12,,27444,"Y",,"Bulker",,,,"Medi Egadi",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"SC-302","D'Amico DRY DAC",,"Japan",,"D5QI2"
16315213,9781023,"Crimson Ark","01-Nov-2016","Marubeni Corp","In Service",43015,,,,"Atlantic/Pacific",,,"22-Jul-2016",11.99,,27444,"Y",,"Bulker",,,,"Crimson Ark",,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"SC-284","SUN RUBY SHIPPING S.A.",,"Japan",,"3FGI6"
16350519,9836725,"Navios Galaxy II","01-Mar-2020","Kambara Kisen KK","In Service",43015,,,,"Atlantic/Pacific",,,"13-Dec-2019",12.19,,27419,"Y",,"Bulker",,,,"Navios Galaxy II",,"1 x Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SC-344","ASL OCEAN INC.",,"Japan",,"V7A2825"
16106527,9470507,"Ionic Kleos","01-Mar-2014","Ionic Holdings Inc","In Service",43013,,,3185,"Atlantic/Pacific",,,"03-Dec-2013",12.06,70.57,27239,"Y",,"Bulker","03-May-2019",,,"Ionic Kleos",21627,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 97rpm",,,,,,,,,"1480","Ionic Kleos Inc.",,"Greece","N","V7DX4"
16227565,9582984,"Rising Wind","01-Apr-2014","NS United KK","In Service",43013,,,3184,"Atlantic/Pacific",,,"28-Aug-2013",11.17,70.57,27210,"Y",,"Capesize Bulker",,,,"Rising Wind",21627,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,"Y",,,,,,,"1511","BOND LINE S.A.",,"Japan",,"3EDC7"
16119677,9485021,"Crimson Empress","01-Jul-2014","MMSL","In Service",43013,,,3184,"Atlantic/Pacific",,,"09-May-2014",12.04,70.57,27239,"Y",,"Bulker","20-Aug-2019",,,"Crimson Empress",21627,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 97rpm",,,,,,,,,"1494","MMSL PTE. LTD.",,"Japan","N","9V2309"
16278475,9728124,"Geneva Star","01-Nov-2015","Kontiki Shpg. Pte","In Service",43013,,,,"Atlantic/Pacific",,,"10-Aug-2015",12.7,,27444,,,"Bulker",,,,"Geneva Star",21381,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"SC-240","YONG SHENG SHIPPING PTE. LTD.",,"Singapore",,"9V3070"
16278488,9728136,"Lowlands Comfort","01-Feb-2016","Doun Kisen","In Service",43013,,,,"Atlantic/Pacific",,,"28-Oct-2015",12.44,,27444,"Y",,"Bulker",,,,"Lowlands Comfort",21381,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"SC-245","G.O.D. SHIPPING S.A.",,"Japan",,"3FGQ7"
16267132,9708540,"Capricorn Trader","01-Jan-2015","Meiji Shipping","In Service",43013,,,,"Atlantic/Pacific",,,"16-Sep-2014",12.57,,27444,,,"Diverse","28-Mar-2020",,,"Capricorn Trader",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,"Y",,,,,,,"SC-226","MK CENTENNIAL MARITIME B.V.",,"Japan",,"3FHZ9"
16267145,9708980,"Capricorn Moon","01-Apr-2015","Meiji Shipping","In Service",43013,,,,"Atlantic/Pacific",,,"21-Jan-2015",12.06,,27444,,,"Diverse",,,,"Capricorn Moon",21690,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,"Y",,,,,,,"SC-233","KMNL LODESTAR SHIPPING B.V.",,"Japan",,"3EBV"
16341920,9764099,"Orange Harmony","01-Sep-2017","Meiji Shipping","In Service",43012,,,,"Atlantic/Pacific",,,"03-May-2017",12.45,,27444,"Y",,"Diverse","08-May-2020",,,"Orange Harmony",488,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"SC-272","KMNL LODESTAR SHIPPING B.V.",,"Japan",,"H8HC"
16375596,9837016,"Marilita","01-Jul-2019","Mykonos Shpg. Co.","In Service",43011,,,3028.2,"Atlantic/Pacific",,,"24-Apr-2019",12.34,,27490,"Y",,"Panamax Bulker",,,,"Marilita",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1580","MARIAN MARINE S.A.",,"Greece",,"V7A2409"
16183652,9544059,"Scarlet Cardinal","01-Feb-2014","K-Line","In Service",43010,,,2884.8,"Atlantic/Pacific",,,"01-Nov-2013",11.72,70.57,27239,"Y",,"Bulker",,,,"Scarlet Cardinal",21627,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 105rpm",25,"Y",,,,,,,"1512","Tsc1512 Shipping SA",,"Japan",,"3FYE3"
16155475,9518189,"NBA Millet","01-Apr-2014","Nippon Yusen Kaisha","In Service",43008,,,3033,"Atlantic/Pacific",,,"18-Jan-2014",12.06,70.57,27490,"Y",,"Diverse",,,,"NBA Millet",21690,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,"Y",,,,,,,"1505","NYK BULKSHIP (ATLANTIC) NV",,"Japan","N","3FRY7"
16303481,9727429,"Crimson Ace","01-Apr-2015","MMSL","In Service",43008,,,3042,"Atlantic/Pacific",,,"28-Jan-2015",12.43,,27424,,,"Bulker",,,,"Crimson Ace",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"F001","Mmsl Pte. Ltd.",,"Japan",,"9V2688"
16227631,9582996,"Dream Star","01-Apr-2014","Nissen Kaiun","In Service",43008,,,3033,"Atlantic/Pacific",,,"28-Jan-2014",12.22,70.57,27490,"Y",,"Diverse","05-Aug-2021",,,"Dream Star",21690,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,"Y",,,,,,"1516","SOUTHERN ROUTE MARITIME, S.A.",,"Japan","N","3FYI6"
16227510,9582520,"Majestic Sky","01-Nov-2014","Diamond Star Shpg","Idle",43008,,,3033,"Atlantic/Pacific",,,"22-Aug-2014",12.13,70.57,27424,"Y",,"Handymax Bulker",,,,"Majestic Sky",21690,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm",,,,,,,,,"1495","GRAND BLUE SHIPPING PTE. LTD.",,"Japan",,"9V2983"
