"Listing"

"WFR Listing"
"Created 16 February 2022 06:05"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
16069855,5,,,,,,"International",,,,,13,17,,,3,,13,,6,,32,5,10,,,,,,,,,,"1 x Boiler, Oil/Gas fired -  30.85 m2 at 10 bar, 1 x Boiler, Composite - Osaka Boiler - 151m2 at 7 bar",,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 105mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier"
16069868,7,,,,,,"International",,,,,,,,19,5,,11,,8,9,13,11,24,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.39,"Bulk Carrier"
16069871,5,,,,,,"International",,,,,,,11,,2,10,0,4,3,4,28,4,34,1,,,,,,,,,"1 x Boiler, Exhaust Heated - Osaka Boiler - 133m2 at 5.90 bar, 1 x Boiler, Oil/Gas fired - Osaka Boiler -  18 m2 at 5.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 105mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 D - AC generator(s) at 80ekW total, (100kVA total) 450V at 60Hz",15,"Bulk Carrier"
16069884,5,,,,,,"International",,,,"Asia",,,,,,,,,16,,48,,35,,,,,,,,,,"1 x Boiler, Exhaust Heated - Osaka Boiler - 133m2 at 5.90 bar, 1 x Boiler, Oil/Gas fired - Osaka Boiler -  18 m2 at 5.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 105mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 D - AC generator(s) at 80ekW total, (100kVA total) 450V at 60Hz",15,"Bulk Carrier"
16081831,7,,,,,,"International",,,,,,,,,5,8,14,,4,,23,7,22,13,,4,,,,,,,,"S",,19.9,"Bulk Carrier"
16081844,7,,,,,,"International",,,,,,,,,,,15,,4,,40,6,24,11,,,,,,,,,,"S",,19.9,"Bulk Carrier"
16081857,7,,,,,,"International",,,,,,,9,5,5,0,,8,17,6,21,3,23,4,,,,,,,,,,"S",,19.9,"Bulk Carrier"
16081860,7,,,,,,"International",,,,,,,14,21,14,25,0,16,,2,6,2,2,,,,,,,,,,,"S",,19.9,"Bulk Carrier"
16082159,5,,,,,,"International",,,,,6,,29,13,9,0,0,25,,2,13,2,1,,,,,,,,,,,"F",,18,"Bulk Carrier"
16082188,5,,,,,,"International",,,,,10,,9,31,3,,7,,,,25,4,10,2,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier"
16082441,9,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,,5,,12,,13,,33,6,31,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 386m2 at 8.80 bar",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 250mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 250ekW total, (313kVA total) at 60Hz",24.8,"Bulk Carrier"
16082454,9,,,,,,"International",,,,,,,,7,4,,8,4,12,4,32,5,24,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",24.8,"Bulk Carrier"
16082654,9,,,,,,"International",,,,,,,,,8,5,7,18,8,4,22,4,22,,,3,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 200ekW total, (250kVA total)",24.8,"Bulk Carrier"
16082667,9,,,,,,"International",,,,,,,,1,9,0,8,11,10,10,23,4,24,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval - 32m2 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 254ekW total, (317.50kVA total) 450V at 60Hz",24.8,"Bulk Carrier"
16082670,9,"1 x Exhaust Scrubber - SOx - ME Production",,,,,"International",,,,,1,,,,3,,6,1,25,,33,6,26,,,,,,,,,,,"S",,24.6,"Bulk Carrier"
16082904,5,,,,,,"International",,,,"Asia",,,,,,,,,,,51,,49,,,,,,,,,,"1 x Boiler, Composite - Saacke 	K/KD1.5+1.0/7 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 178mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F13 - AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18,"Bulk Carrier"
16082917,5,,,,,,"International",,,,"Asia",,,,,,,,,,,60,,40,,,,,,,,,,"1 x Boiler, Composite - Saacke 	K/KD1.5+1.0/7 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F13 - AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18,"Bulk Carrier"
16083701,7,,,,,,"International",,,,,8,,,,,,,,7,,55,,17,13,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar, 1 x Boiler, Exhaust Heated - Osaka Boiler at 7 bar",,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 105mkW total at 1,800rpm driving 1 x Stamford Power AC generator(s) at 96ekW total, (120kVA total) at 60Hz",19.39,"Bulk Carrier"
16083848,5,,,,,,"International",,,,,7,5,9,22,14,3,16,6,,,14,,3,1,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s)",18.33,"Bulk Carrier"
16083851,5,"1 x Exhaust Scrubber - SOx",,,,,"International",,,,,15,4,23,28,8,7,,13,,,,,,,,3,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.33,"Bulk Carrier"
16083864,5,,,,,,"International",,,,,16,,,8,2,,18,,,,28,0,24,5,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.33,"Bulk Carrier"
16083930,3,,,,,,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - Weifang Diesel4-stroke  driving 1 x ac generator(s)",11,"Bulk Carrier"
16083943,3,,,,,,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - Weifang Diesel4-stroke  driving 1 x ac generator(s) at 60Hz",11,"Bulk Carrier"
16083956,3,,,,,,"International",,,,,,,11,,10,26,12,35,,5,,0,,,,,,,,,,,"1 x Boiler, Composite at 9 bar",,"1 x Emergency Diesel Gen. - Weifang Diesel4-stroke  driving 1 x ac generator(s)",11,"Bulk Carrier"
16083969,9,,,,,,"International",,,,,,,,7,15,,15,,4,,34,,26,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC - 372m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 645 DSBAG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.75,"Bulk Carrier"
16083972,9,,,,,,"International",,,,,,,,13,15,,22,,,,24,,25,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC - 372m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 645 DSBAG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.75,"Bulk Carrier"
16083985,9,,,,,,"International",,,,,,,,5,4,,23,,9,,24,,36,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC - 372m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 645 DSBAG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.75,"Bulk Carrier"
16083998,9,,,,,,"International",,,,,,,,4,21,,15,,6,,26,,29,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC - 372m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 645 DSBAG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.75,"Bulk Carrier"
16084061,9,,,,,,"International",,,,,8,9,,,,,,,22,,28,,30,2,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",24.8,"Bulk Carrier"
16080018,5,"1 x Exhaust Scrubber - SOx - ContiOcean",,,,,"International",,,,,,,11,4,16,25,11,18,2,2,9,2,4,,,,0.1,0.1,3.3,5.1,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier"
16080197,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"F",,18,"Bulk Carrier"
16080205,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,,"F",,18,"Bulk Carrier"
16080218,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"F",,18,"Bulk Carrier"
16080221,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Zhangjiagang Greens -  21 m2 at 9 bar","F",,18,"Bulk Carrier"
16080234,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,,"F",,18,"Bulk Carrier"
16080247,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Zhangjiagang Greens -  21 m2 at 9 bar","F",,18,"Bulk Carrier"
16080250,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Zhangjiagang Greens -  21 m2 at 9 bar","F",,18,"Bulk Carrier"
16080276,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Zhangjiagang Greens -  21 m2 at 9 bar","F",,18,"Bulk Carrier"
16080289,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Zhangjiagang Greens -  21 m2 at 9 bar","F",,18,"Bulk Carrier"
16080292,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,,"F",,18,"Bulk Carrier"
16080355,5,,,,,,"International",,,,,,,0,8,15,8,7,30,18,,6,,7,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Cummins Inc4-stroke  driving 1 x AC generator(s) at 60Hz",14.1,"Bulk Carrier"
16080421,9,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,14,10,,,,,8,,16,,32,3,14,4,,,,,,,,,"1 x Boiler, Composite - Saacke at 9 bar",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 218mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) 450V at 60Hz",24.75,"Bulk Carrier"
16080434,9,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,8,,,10,16,,17,,8,,15,,23,2,,,,,,,,,"1 x Boiler, Composite - Saacke at 9 bar",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 218mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) 450V at 60Hz",24.75,"Bulk Carrier"
16080447,9,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,,,,13,6,8,8,11,12,2,18,2,19,,,2,,,,,,,"1 x Boiler, Composite - Saacke at 9 bar",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 218mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) 450V at 60Hz",24.75,"Bulk Carrier"
16080450,9,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,,,1,4,8,,13,,10,,19,17,29,,,,,,,,,,"1 x Boiler, Composite - Saacke at 9 bar",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 218mkW total at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) 450V at 60Hz",24.75,"Bulk Carrier"
16081178,4,,,,,20.42,"International",,,,,,,,,0,85,,10,,,,,,,,4,,,,,,1,"1 x Boiler, Exhaust Heated - 115m2 at 10 bar, 1 x Boiler, Oil/Gas fired -  29 m2 at 10 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 122mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",11.4,"Bulk Carrier"
16081181,4,,,,,,"International",,,,"Europe",,,,,0,74,,26,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired -  29 m2 at 10 bar, 1 x Boiler, Exhaust Heated - 115m2 at 10 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 122mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",11.4,"Bulk Carrier"
16081194,4,,,,,,"International",,,,"Europe",,,,,0,83,,17,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated - 115m2 at 10 bar, 1 x Boiler, Oil/Gas fired -  29 m2 at 10 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 122mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",11.4,"Bulk Carrier"
16081378,5,,,,,,"International",,,,,,,,,49,,14,,,,28,,9,,,,0.2,0.2,3,4.5,,,"1 x Boiler, Exhaust Heated at 7 bar","Folding","1 x Emergency Diesel Gen. - Cummins Inc 6BT5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 110mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",18,"Bulk Carrier"
16081381,5,,,,,,"International",,,,,6,,2,,33,,5,3,,2,39,2,8,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC","Folding","1 x Emergency Diesel Gen. - Cummins Inc 6BT5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 110mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",18,"Bulk Carrier"
16081394,7,,,,,,"International",,,,,,,,,0,7,,27,,66,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated - Aalborg - 279m2 at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 H13 - AC generator(s) at 150ekW total, (187kVA total) 450V at 60Hz",20.7,"Bulk Carrier"
16081431,9,,,,,,"International",,,,"Asia",,,,,12,,7,,17,,32,,32,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 60Hz",24.8,"Bulk Carrier"
16081457,9,,,,,,"International",,,,"Asia",,,,,,,,,23,,37,,39,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 60Hz",24.8,"Bulk Carrier"
16081460,9,"1 x Exhaust Scrubber - SOx - ContiOcean",,,,,"International",,,,,,,,,,,8,,25,,30,,33,4,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16081473,9,"1 x Exhaust Scrubber - SOx - ContiOcean",,,,,"International",,,,"Asia",,,,,,,,,20,,42,,24,13,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16081486,9,"1 x Exhaust Scrubber - SOx - ContiOcean",,,,,"International",,,,,,,,,,,7,,27,,24,,38,4,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16081499,5,,,,,,"International",,,,"Asia",,,,,,,,,13,,56,,31,,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens LYF3.2/685-0.7 at 8.30 bar",,"1 x Emergency Diesel Gen. - Scania DC12 54 A - 4-stroke 6-cyl. 127mm x 154mm bore/stroke 337mkW total at 1,800rpm driving 1 x Mecc Alte ECO38-3LN/4 - AC generator(s) at 300ekW total, (375kVA total) 450V at 60Hz",24.3,"Bulk Ore Carrier"
16081507,5,,,,,,"International",,,,"Asia",,,,,,,,,18,,47,,34,,,,,,,,,,"1 x Boiler, Exhaust Heated - Zhangjiagang Greens LYF3.2/685-0.7 at 7 bar",,"1 x Emergency Diesel Gen. - Scania DC12 54 A - 4-stroke 6-cyl. 127mm x 154mm bore/stroke 337mkW total at 1,800rpm driving 1 x Mecc Alte ECO38-3LN/4 - AC generator(s) at 300ekW total, (375kVA total) 450V at 60Hz",24.3,"Bulk Ore Carrier"
16081510,5,,,,,,"International",,,,"Asia",,,,,,,,,19,,42,,39,,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens LYF3.2/685-0.7",,"1 x Emergency Diesel Gen. - Scania DC12 54 A - 4-stroke 6-cyl. 127mm x 154mm bore/stroke 337mkW total at 1,800rpm driving 1 x Mecc Alte ECO38-3LN/4 - AC generator(s) at 300ekW total, (375kVA total) at 60Hz",24.3,"Bulk Ore Carrier"
16081523,5,,,,,,"International",,,,"Asia",,,,,,,,,17,,48,,35,,,,,,,,,,"1 x Boiler, Exhaust Heated - Zhangjiagang Greens LYF3.2/685-0.7",,"1 x Emergency Diesel Gen. - Scania DC12 54 A - 4-stroke 6-cyl. 127mm x 154mm bore/stroke 337mkW total at 1,800rpm driving 1 x Mecc Alte AC generator(s) at 300ekW total, (375kVA total) 450V at 60Hz",24.3,"Bulk Ore Carrier"
16081765,9,"1 x Exhaust Scrubber - SOx - Pure Ocean Tech",,,,,"International",,,,,,,,4,9,,17,17,4,2,16,12,18,,,,3.5,3.5,5,6.5,,,,,,24.8,"Bulk Carrier"
16081778,9,"1 x Exhaust Scrubber - SOx - Yara Marine Tech",,,,,"International",,,,,,,11,13,22,15,4,18,,,12,,6,,,,3.5,3.5,5,6.5,,,,,,24.8,"Bulk Carrier"
16077463,6,,,,,,"International",,,,"Asia",,,,,,,,,24,,45,,30,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,000rpm driving 1 x AC generator(s) at 50Hz",29.25,"Bulk Ore Carrier"
16077834,5,,,,,,"International",,,,,,,,,15,,8,,,,42,,34,,,,,,,,,,,,,18.02,"Bulk Carrier"
16077847,5,,,,,,"International",,,,,,,,,,,,4,,9,37,15,34,,,,,,,,,,"1 x Boiler, Composite at 9 bar",,,18,"Bulk Carrier"
16077955,9,,,,,,"International",,,,,,,1,8,18,0,11,5,4,11,27,4,12,,,,,,,,,,"1 x Boiler, Oil/Gas fired - ",,,24.7,"Bulk Carrier"
16077968,5,,,,,,"International",,,,,,,,,13,,9,2,,18,12,43,3,,,,0.2,0.2,0.3,,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
16078181,7,,,,,,"International",,,,,,,,14,6,,24,,2,,10,2,42,,,,,,,,,,,"S",,19.9,"Bulk Carrier"
16078194,7,,,,,,"International",,,,,,,,29,10,,17,,2,,3,8,31,,,,,,,,,,,"S",,19.9,"Bulk Carrier"
16078202,7,,,,,,"International",,,,,,,,,1,,10,,16,,25,5,43,,,,,,,,,,,"S",,19.9,"Bulk Carrier"
16078215,7,,,,,,"International",,,,,,,,18,7,,15,,11,,9,3,37,,,,3,3,4,5.5,,,,"S",,19.9,"Bulk Carrier"
16078244,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,2,2,,10,4,5,4,18,6,42,8,,,,,3,3.5,,,,"S",,20.7,"Bulk Carrier"
16078257,7,,,,,,"International",,,,,,,,8,3,,24,,3,,22,9,29,2,,,,,,,,,,"S",,20.7,"Bulk Carrier"
16078260,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,8,3,,15,,11,,17,,46,,,,0.1,0.1,3.8,4.8,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 60Hz",20.7,"Bulk Carrier"
16078273,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,7,8,12,30,11,5,3,2,8,3,11,,,,,,,,,,,"S",,20.7,"Bulk Carrier"
16078310,5,,,,,,"International",,,,,,,,0,0,16,0,4,,6,9,39,24,,0,,,,2.8,4.8,,,"1 x Boiler, Composite - Zhangjiagang Greens - 300m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 110mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16078323,5,,,,,,"International",,,,,,,,,,,28,,,2,27,16,22,4,,,2.5,2.5,4.2,6.5,,,"1 x Boiler, Composite - Zhangjiagang Greens - 300m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 110mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16078336,5,,,,,,"International",,,,,,,23,,25,21,0,17,,2,7,2,3,,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens - 300m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 110mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16078349,5,,,,,,"International",,,,,10,,2,8,14,,4,16,0,4,29,6,7,0,,,,,4.2,6.5,,,"1 x Boiler, Composite - Zhangjiagang Greens - 300m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 140mkW total at 1,800rpm driving 1 x Mecc Alte ECP34-1L/4 - AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16078352,5,,,,,,"International",,,,,,,,,,,,,,16,52,5,24,2,,,,,2.2,4.5,,,"1 x Boiler, Composite - Zhangjiagang Greens - 300m2 at 9 bar",,"1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 110mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16078565,9,,,,,,"International",,,,"Asia",,,,,,,,,17,,44,,39,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16078578,9,,,,,,"International",,,,"Asia",,,,,,,,,25,,44,,31,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16078581,9,,,,,,"International",,,,"Asia",,,,,,,,,21,,51,,28,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16078594,9,,,,,,"International",,,,"Asia",,,,,,,,,12,,50,,39,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16078602,9,,,,,,"International",,,,"Asia",,,,,,,,,21,,50,,29,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16078615,9,,,,,,"International",,,,"Asia",,,,,,,,,19,,59,,22,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16078628,9,,,,,,"International",,,,"Asia",,,,,,,,,20,,47,,32,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16078631,9,,,,,,"International",,,,"Asia",,,,,,,,,29,,38,,33,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - ","F",,24.8,"Bulk Carrier"
16079104,5,"1 x Exhaust Scrubber - SOx - CR Ocean Eng",,,,,"International",,,,,17,,11,4,3,0,0,23,,8,18,11,5,,,,,,,,,,,"F",,18,"Bulk Carrier"
16079117,5,"1 x Exhaust Scrubber - SOx - CR Ocean Eng",,,,,"International",,,,,12,,18,8,36,0,3,17,,,8,,,1,,,,,,,,,,"F",,18,"Bulk Carrier"
16079120,5,"1 x Exhaust Scrubber - SOx - CR Ocean Eng",,,,,"International",,,,,,,11,17,17,19,4,2,,2,20,2,6,,,,,,2.8,3.8,,,,"F",,18,"Bulk Carrier"
