"Listing"

"WFR Listing"
"Created 16 February 2022 06:05"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
12550601,4,,,,,,"International",,,,,,,,,5,5,,95,,,,,,,,,,1.8,1.2,1.8,,,,,,12.2,"Bulk Carrier"
12550735,4,,,,,,"International",,,,"Asia",,,,,,,,,,,72,,20,8,,,,1.8,1.2,1.8,,,,,,12.2,"Bulk Carrier"
12550869,6,,,,,,"International",,,,"Asia",,,,,,,,,,,78,,22,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 405ekW total, (506kVA total)",22.8,"Bulk Carrier"
12550993,5,,,,,,"International",,,,,,,,,,,,,,4,3,61,32,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 20m2 at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913C - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 106mkW total at 1,800rpm driving 1 x Taiyo AC generator(s) at 96ekW total, (120kVA total) at 60Hz",16.5,"Bulk Carrier"
12551079,5,,,,,,"International",,,,"Asia",,,,,,,,,,,66,,23,11,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12551103,5,,,,,,"International",,,,,,,,,,,,,,,,48,52,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 20m2 at 6.90 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913C - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 106mkW total at 1,800rpm driving 1 x AC generator(s) at 80ekW total, (100kVA total) at 60Hz",16.5,"Bulk Carrier"
12551811,6,,,,,,"Regional",,,"Middle East","Middle East/ISC",,,,,,,,,,100,,,,,,,,,,,,,,,,18.7,"Bulk Carrier"
12551945,7,,,,,,"International",,,,,,,11,26,3,,5,,,,47,,7,,,,,,,,,,"1 x Boiler, Exhaust Heated - Miura - 283m2 at 7.90 bar","S",,18.3,"Bulk Carrier"
12552155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.4,1.4,4.4,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 72ekW total, (90kVA total) 450V",13.2,"Bulk Carrier"
12552289,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"S",,18.3,"Bulk Carrier"
12552313,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"S",,18.3,"Bulk Carrier"
12552447,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S",,19,"Bulk Carrier"
12552863,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S",,23.9,"Bulk Carrier"
12552997,5,,,,,,"International",,,,,,,,,,,,,,,,53,47,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Aalborg -  at 6.90 bar","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 380ekW total, (475kVA total)",16.5,"Bulk Carrier"
12553073,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12553107,5,,,,,,"International",,,,,,,,,,,,,,35,35,14,16,,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12553231,7,,,,,,"International",,,,"Asia",,,,,,,,,,,57,,43,,,,,,,,,,,,,18.3,"Bulk Carrier"
12553365,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,18.3,"Bulk Carrier"
12553523,7,,,,,,"International",,,,,,,70,30,2,,,6,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated, 1 x Boiler, Oil/Gas fired - ",,"1 x Emergency Diesel Gen. - Volvo Penta TAMD103A - 4-stroke 6-cyl. 121mm x 140mm bore/stroke 249mkW total at 1,500rpm driving 1 x generator(s)",18.85,"Bulk Carrier"
12554317,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke 191mkW total driving 1 x AC generator(s) at 150ekW total, (188kVA total) at 60Hz",23.9,"Bulk Carrier"
12554733,7,,,,,,"International",,,,"Asia",,,,,,,1,,,,62,1,33,2,,,0.1,0.1,2.5,3,,,"1 x Boiler, Oil/Gas fired - Aalborg -  at 7 bar","S","1 x Emergency Diesel Gen. - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 140mkW total at 1,800rpm driving 1 x Marelli AC generator(s) at 140ekW total, (175kVA total) at 60Hz",19.7,"Bulk Carrier"
12554867,7,,,,,,"International",,,,,,,,12,2,0,4,17,,57,,8,,,,,,,2.5,3,,,"1 x Boiler, Oil/Gas fired - Aalborg -  at 7 bar","S","1 x Emergency Diesel Gen. - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 140mkW total at 1,800rpm driving 1 x Marelli AC generator(s) at 140ekW total, (175kVA total) at 60Hz",19.7,"Bulk Carrier"
12554991,7,,,,,,"Regional",,,"Middle East","Middle East/ISC",,,,,,,,,,100,,,,,,,0.1,0.1,2.5,3,,,"1 x Boiler, Oil/Gas fired - Aalborg -  at 7 bar","S","1 x Emergency Diesel Gen. - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 140mkW total at 1,800rpm driving 1 x Marelli AC generator(s) at 140ekW total, (175kVA total) at 60Hz",19.7,"Bulk Carrier"
12556029,5,,,,,,"International",,,,,,,,,6,,4,,,,52,,32,6,,,,,2.5,4.5,,,,"F",,16.4,"Bulk Carrier"
12556153,5,,,,,,"International",,,,,,,,,41,,17,,,,29,,13,,,,,,,,,,"1 x Boiler, Composite - Aalborg","F",,16.4,"Bulk Carrier"
12556287,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F",,22.1,"Bulk Carrier"
12556311,10,,,,,27.72,"International",,,,,,,,32,17,16,10,,,3,18,1,3,1,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg GCS-22ST",,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s)",16.4,"Bulk Carrier"
12556861,5,,,,,26.12,"International",,,,,,,,,,,,,,,31,25,45,,,,,,,,,,"1 x Boiler, Composite at 7 bar","F","1 x Emergency Diesel Gen. - MAN Energy Solutions D2866E - 4-stroke 92mkW total at 1,500rpm driving 1 x AC generator(s) at 100ekW total, (125kVA total)",14.4,"Bulk Carrier"
12557105,4,,,,,,"International",,,,,,,,,31,14,1,50,,3,,,,,,,,,,,,,,,,12.85,"Bulk Carrier"
12557497,7,,,,,,"International",,,,"Asia",,,,,,,,,,,43,,57,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 79ekW total, (99kVA total) 440V at 60Hz",18.6,"Bulk Carrier"
12558281,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.5,4.5,,,,,,13.9,"Bulk Carrier"
12558607,7,,,,,,"International",,,,"Asia",,,,,,,,,,,52,,48,,,,,,,,,,"1 x Boiler, Composite at 7.80 bar","S","1 x Emergency Diesel Gen. - Cummins Inc NTA495-G - 4-stroke  at 1,800rpm driving 1 x AC generator(s)",19,"Bulk Carrier"
12516331,11,,,,,49.32,"International",,,,,13,15,,9,1,,3,,12,,34,,11,1,,,,,,,,,"1 x Boiler, Exhaust Heated - Osaka Boiler - 188m2 at 10.50 bar, 1 x Boiler, Oil/Gas fired - Osaka Boiler -  22 m2 at 7 bar","Pontoon",,19,"Bulk Carrier"
12516465,4,,,,,,"International",,,,,,,,,,,56,,,2,,41,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 280ekW total, (350kVA total)",12.2,"Bulk Carrier"
12516599,4,,,,,,"International",,,,,,,,,,,,,,1,,27,73,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 280ekW total, (350kVA total)",12.2,"Bulk Carrier"
12516623,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F",,20,"Bulk Carrier"
12517125,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12517675,6,,,,,,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,"1 x Boiler, Composite - 220m2 at 7 bar","F","1 x Emergency Diesel Gen. - MAN Energy Solutions D0226MLE - 4-stroke 6-cyl. 102mm x 116mm bore/stroke 154mkW total at 1,800rpm driving 1 x AC generator(s)",14.9,"Bulk Carrier"
12517709,6,,,,,,"International",,,,,,,,,,,,27,,31,1,12,29,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - MAN Energy Solutions D0226MLE - 4-stroke 6-cyl. 102mm x 116mm bore/stroke 154mkW total at 1,800rpm driving 1 x AC generator(s)",14.9,"Bulk Carrier"
12517833,6,,,,,,"International",,,,,,,,,,,25,,,70,,5,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - MAN Energy Solutions D0226MLE - 4-stroke 6-cyl. 102mm x 116mm bore/stroke 154mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",14.9,"Bulk Carrier"
12517967,6,,,,,,"International",,,,"Asia",,,,,,,,,,,19,,,81,,,,,,,,,,"F","1 x Emergency Diesel Gen. - MAN Energy Solutions D0226MLE - 4-stroke 6-cyl. 102mm x 116mm bore/stroke 154mkW total at 1,800rpm driving 1 x AC generator(s)",14.9,"Bulk Carrier"
12518043,6,,,,,,"International",,,,"Middle East/ISC",,,,,,,2,,,51,,48,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - MAN Energy Solutions D0226MLE - 4-stroke 6-cyl. 102mm x 116mm bore/stroke 154mkW total at 1,800rpm driving 1 x AC generator(s)",14.9,"Bulk Carrier"
12518593,7,,,,,,"International",,,,,,,,,,,,,,26,47,13,14,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 455ekW total, (569kVA total)",18.6,"Bulk Carrier"
12518627,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,"Bulk Carrier"
12518751,5,,,,,,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,,"F",,13.8,"Bulk Carrier"
12518919,5,,,,,,"International",,,,"Asia",,,,,,,,,,,22,,78,,,,1.3,1.3,1,1,,,,"S",,13.8,"Bulk Carrier"
12519095,5,,,,,,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated - 197.90m2 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc NT495-M - 4-stroke 4-cyl. 130mm x 152mm bore/stroke 113mkW total at 1,800rpm driving 1 x AC generator(s) at 70ekW total, (88kVA total) at 60Hz",13.8,"Bulk Carrier"
12519129,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated - 155.60m2 at 6 bar",,"1 x Emergency Diesel Gen. - 4-stroke 113mkW total driving 1 x AC generator(s) at 70ekW total, (88kVA total) at 60Hz",13.8,"Bulk Carrier"
12519387,10,,,,,29.04,"Port-based","Freetown","Sierra Leone","West Coast Africa","Africa",,,,,100,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg AQ-10/16",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866E - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 92mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",19.3,"Bulk Carrier"
12519411,10,,,,,31.19,"International",,,,,2,,7,26,6,,4,4,9,,34,1,6,1,,,,,,,,,"1 x Boiler, Composite - Aalborg AQ-10/16",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866E - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 92mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",19.3,"Bulk Carrier"
12519545,3,,,,,,"Regional",,,"South East Asia","Asia",,,,,,,,,,,9,,91,,,,,,,,,,,,,13.8,"Bulk Carrier"
12519679,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 434ekW total, (543kVA total)",23.9,"Bulk Carrier"
12519703,5,,,,,,"International",,,,,,,,,,,,,,32,4,33,32,,,,,,3,4.5,,,,"F","1 x Emergency Diesel Gen. - MAN Energy Solutions D0226MT - 4-stroke 6-cyl.  at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.5,"Bulk Carrier"
12520141,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S",,18.6,"Bulk Carrier"
12520275,7,,,,,,"International",,,,,,,,,,,,,,74,19,4,3,,,,,,,,,,,"S",,20.5,"Bulk Carrier"
12520309,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S",,24,"Bulk Carrier"
12520433,5,,,,,,"International",,,,"Asia",,,,,,,,,2,,26,,72,,,,,,,,,,,,,13.65,"Bulk Carrier"
12520567,5,,,,,,"International",,,,,,,,,0,8,,53,,19,7,4,8,,,,,,,,,,,"F",,13.6,"Bulk Carrier"
12520691,7,,,,,,"International",,,,,5,,9,27,3,,4,,,,22,,30,,,,1.5,1.5,3.3,,,,,"S",,18.3,"Bulk Carrier"
12520725,7,,,,,,"International",,,,"Asia",,,,,,,,,,,90,,10,,,,1.5,1.5,,,,,,"S",,18.3,"Bulk Carrier"
12520859,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.8,,,,,"F",,16.5,"Bulk Carrier"
12520983,5,,,,,,"International",,,,,,,,,,,,,,17,17,35,32,,,,,,,,,,,,,13.65,"Bulk Carrier"
12521069,5,,,,,,"International",,,,"Asia",,,,,,,,,,,36,,64,1,,,,,2.2,3.8,,,,"Folding","1 x Emergency Diesel Gen. - Deutz BF6L913C - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 106mkW total at 1,800rpm driving 1 x AC generator(s) at 80ekW total, (100kVA total) 450V at 60Hz",13.8,"Bulk Carrier"
12521193,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,"Bulk Carrier"
12521227,5,,,,,,"Regional",,,"Middle East","Middle East/ISC",,,,,,,,,,100,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 376ekW total, (470kVA total)",16.5,"Bulk Carrier"
12521351,5,,,,,,"International",,,,,,,,21,11,,9,38,,8,,13,,,,,,,,,,,,,,15.8,"Bulk Carrier"
12521485,7,,,,,,"International",,,,"Asia",,,,,,,,,,,48,,4,49,,,,,,,,,,"S",,18.2,"Bulk Carrier"
12521519,7,,,,,,"International",,,,"Asia",,,,,,,,,,,10,,90,,,,,,,,,,"1 x Boiler, Exhaust Heated - 291m2","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 358ekW total, (448kVA total) 450V",18.2,"Bulk Carrier"
12521801,4,,,,,,"International",,,,"Asia",,,,,,,,,,,52,,46,3,,,,,,,,,"1 x Boiler, Composite - Tortoise at 6.90 bar",,,13.2,"Bulk Carrier"
12522011,5,,,,,,"National",,"Philippines","South East Asia","Asia",,,,,,,,,,,0,,100,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 320ekW total, (400kVA total)",16.5,"Bulk Carrier"
12522145,5,,,,,,"International",,,,,,,,,,,,33,,29,,12,25,,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12522303,5,,,,,,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,1.5,1.5,2.5,4,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 350ekW total, (438kVA total)",16.5,"Bulk Carrier"
12522437,5,,,,,,"International",,,,,,,,,,,,,,45,,35,20,,,,,,3,4.5,,,,"F",,16.5,"Bulk Carrier"
12522853,10,,,,,28.88,"International",,,,"Asia",,,,,,,,,49,,39,,12,,,,,,,,,,"1 x Boiler, Composite - Aalborg AQ-16",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866E - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 92mkW total at 1,500rpm driving 1 x generator(s)",19.3,"Bulk Carrier"
12522987,10,,,,,31.06,"International",,,,,9,,,,,,,,35,,39,,16,1,,,,,,,,,"1 x Boiler, Composite - Aalborg AQ-10/16",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866E - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 92mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",19.3,"Bulk Carrier"
12523063,5,,,,,95.5,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,,,,11.5,"Bulk Carrier"
12523197,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S",,25,"Bulk Carrier"
12523221,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,13.55,"Bulk Carrier"
12524149,10,,,,,,"National",,"Indonesia","South East Asia","Asia",,,,,,,,,,,,,100,,,,,,,,,,,"S",,10,"Bulk Carrier"
12524273,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S",,23.9,"Bulk Carrier"
12525359,4,,,,,,"International",,,,"Asia",,,,,,,,,1,,39,2,58,,,,,,,,,,,,,13.2,"Bulk Carrier"
12525641,5,,,,,,"Regional",,,"South East Asia","Asia",,,,,,,,,,,,,100,,,,,,,,,,,"F",,16.3,"Bulk Carrier"
12525775,5,,,,,,"Regional",,,"Middle East","Middle East/ISC",,,,,,,,,,100,,,,,,,,,,,,,,"F",,16.3,"Bulk Carrier"
12526435,7,,,,,,"International",,,,,,,33,,20,2,,45,,,,,,,,,,,,,,,"1 x Boiler, Composite - 318.60m2 at 7 bar","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 100ekW total, (125kVA total) 450V",18.6,"Bulk Carrier"
12526693,5,,,,,97.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Caterpillar 3304-DIT - 4-stroke 4-cyl. 120mm x 152mm bore/stroke 95mkW total at 750rpm driving 1 x AC generator(s) at 50Hz",13.17,"Bulk Carrier"
12527487,5,,,,,,"International",,,,,,,,,,,,,,43,22,21,15,,,,,,2.5,3.5,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.5,"Bulk Carrier"
12527511,5,,,,,,"International",,,,"Asia",,,,,,,,,,,60,,37,3,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 128ekW total, (160kVA total) 450V",16.5,"Bulk Carrier"
12527645,5,,,,,,"Regional",,,"Middle East","Middle East/ISC",,,,,,,,,,100,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg","F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s)",16.5,"Bulk Carrier"
12527803,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12527937,5,,,,,,"International",,,,,6,,3,5,,,,,,,62,,32,,,,,,,,,,"1 x Boiler, Composite - 27.80m2 at 7 bar","F",,16.5,"Bulk Carrier"
12528013,5,,,,,,"International",,,,,7,,20,10,26,,7,,,,21,,9,1,,,,,2.5,3.5,,,"1 x Boiler, Composite - 208.70m2 at 7 bar","F",,16.5,"Bulk Carrier"
12528147,4,,,,,,"International",,,,,,,,,,,,,0,,62,3,34,,,,,,1.2,3.6,,,,"F",,12.7,"Bulk Carrier"
12528305,7,,,,,30.87,"International",,,,,,,2,22,12,8,25,9,,,16,1,5,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - , 1 x Boiler, Exhaust Heated","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.5,"Bulk Carrier"
12528439,7,,,,,30.90,"International",,,,,,,,22,12,4,17,12,,7,16,3,11,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke - , 1 x Boiler, Exhaust Heated - Saacke","S","1 x Emergency Diesel Gen. - MAN Energy Solutions D0226MLE - 4-stroke 6-cyl. 102mm x 116mm bore/stroke 154mkW total at 2,800rpm driving 1 x AC generator(s)",18.5,"Bulk Carrier"
12529065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,"Bulk Carrier"
12529199,5,,,,,,"International",,,,,,,,,,,,,,43,4,38,15,,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12529223,5,,,,,,"International",,,,,,,,,,,0,0,,32,24,19,25,,,,,,,,,,,"F",,16.5,"Bulk Carrier"
12529357,7,,,,,,"International",,,,,,,11,,4,0,,81,,4,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc NT743-G - 4-stroke 6-cyl.  at 1,800rpm driving 1 x AC generator(s) at 50Hz",18.5,"Bulk Carrier"
12529481,5,,,,,,"International",,,,"Asia",,,,,,,,,,,73,0,3,24,,,0.1,0.1,1.2,,,,,"F",,16.2,"Bulk Carrier"
12529515,5,,,,,,"Regional",,,"Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,,"F",,15.3,"Bulk Carrier"
12530087,4,,,,,,"Regional",,,"South East Asia","Asia",,,,,,,,,,,2,,98,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 6.90 bar",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 80ekW total, (100kVA total) 450V",12.7,"Bulk Carrier"
12530111,5,,,,,171.87,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,16.4,"Bulk Carrier"
12530537,5,,,,,,"International",,,,"Asia",,,,,,,,,,23,37,18,23,,,,1,1,2,3,,,,"F",,16.5,"Bulk Carrier"
12530661,5,,,,,,"International",,,,,,,,,,,,,,22,6,45,27,,,,,,,,,,,"F",,13.8,"Bulk Carrier"
12530829,5,,,,,,"International",,,,,,,0,56,10,,14,19,,,,,,,,,,,,,,,,,,13.3,"Bulk Carrier"
12531905,4,,,,,,"International",,,,,,,,5,10,23,,62,,,,,,,,,,,,,,,,"F",,13.3,"Bulk Carrier"
12532081,4,,,,,,"International",,,,"Asia",,,,,,,,,,,9,,91,,,,,,,,,,,"F",,13.3,"Bulk Carrier"
12532115,4,,,,,,"International",,,,"Asia",,,,,,,,,,,31,,69,,,,,,,,,,,"F",,13.3,"Bulk Carrier"
12532373,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,1.6,3.2,,,,"F",,13.9,"Bulk Carrier"
12533167,5,,,,,,"International",,,,,6,,2,17,28,,9,,,,32,,5,1,,,0.3,0.3,1.6,5.4,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s)",16.5,"Bulk Carrier"
12533291,5,,,,,,"International",,,,,,,,,,,,,,2,,63,35,,,,,,,,,,"1 x Boiler, Composite - 193.80m2 at 6 bar","F","1 x Emergency Diesel Gen. - Yanmar4-stroke 6-cyl. 105mm x 125mm bore/stroke 90mkW total at 1,800rpm driving 1 x Nishishiba AC generator(s) at 80ekW total, (100kVA total) at 60Hz",16.5,"Bulk Carrier"
12533459,5,,,,,,"International",,,,"Asia",,,,,,,,,,,61,,36,2,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 380ekW total, (475kVA total)",16.5,"Bulk Carrier"
12533583,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S",,18.8,"Bulk Carrier"
12533741,4,,,,,,"International",,,,,,,,,28,41,,31,,,,,,,,,,,,,,,,,,12.2,"Bulk Carrier"
12533875,4,,,,,,"International",,,,,,,,13,26,24,,37,,,,,,,,,,,,,,,,,,12.2,"Bulk Carrier"
12533909,4,,,,,,"International",,,,,,,,,76,7,,17,,,,,,,,,,,,,,,,,,12.2,"Bulk Carrier"
12534085,7,,,,,,"International",,,,"Asia",,,,,,,,,,,57,,12,32,,,,,,,,,,"S",,18.3,"Bulk Carrier"
12534119,5,,,,,,"International",,,,,,,,,,,,,,,,44,56,,,,,,1.7,2.7,,,"1 x Boiler, Composite - 25.20m2 at 7 bar","F",,16.2,"Bulk Carrier"
12534535,5,,,,,,"International",,,,,,,,7,38,,,54,,,,,,,,,,,,,,,,,,13.8,"Bulk Carrier"
12534669,5,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,"Hyd. Folding",,13.8,"Bulk Carrier"
12534793,5,,,,,,"International",,,,,,,,,,,,,,7,38,13,42,,,,,,,,,,,"Folding",,13.8,"Bulk Carrier"
12534827,5,,,,,,"International",,,,,,,,,,,,,1,3,22,15,59,,,,,,,,,,,"Hyd. Folding",,13.8,"Bulk Carrier"
12535611,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"F",,15.8,"Bulk Carrier"
12535745,5,,,,,,"International",,,,,,,,,,,,52,,32,,15,,,,,,,,,,,,,,13.3,"Bulk Carrier"
12536113,5,,,,,,"International",,,,"Asia",,,,,,,,,,,28,,72,,,,,,2.1,3.6,,,"1 x Boiler, Exhaust Heated","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 64ekW total, (80kVA total) 450V",13.3,"Bulk Carrier"
12536247,5,,,,,,"International",,,,,,,,,,,0,25,,49,,13,12,,,,,,1.5,3.2,,,,,,13.3,"Bulk Carrier"
12536371,4,,,,,,"International",,,,"Asia",,,,,,,,,72,,,,28,,,,,,,,,,,,,13.2,"Bulk Carrier"
12536405,4,,,,,56.69,"International",,,,"Asia",,,,,,,,,,,49,,51,,,,,,2.5,3.5,,,"1 x Boiler, Exhaust Heated - 234.17m2 at 7 bar",,,13.5,"Bulk Carrier"
12536539,4,,,,,56.75,"Regional",,,"East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,"1 x Boiler, Composite - 234.17m2 at 6 bar","Pontoon",,13.5,"Bulk Carrier"
