"Listing"

"WFR Listing"
"Created 09 March 2022 19:30"


"CVN","Builder","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Group Owner Country/Region","Great Lakes Only","Call Sign","Age Scrapped","Fleet Type","Sister Vessel Code","Owner Size","Group Owner Nationality/Region"
12950371,"Szczecin Shipyard",16200,,,,1684,820,"17-May-1997",,,8980,"Container",,630,1054,"Kota Jelita",7245,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",,,,,,,,,"B186/313","Pacific International Lines (Private) Limited","Singapore",,"9V9265",21.42,"Containerships",,"Very Large (51-100)","Singapore"
12950405,"Szczecin Shipyard",16801,,,,1728,825,"14-Jun-1997",11.69,,8672,"Sub-Panamax Container",,632,,"BLPL Grace",7866,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",,,,,,,,,"B170/38","BLPL Singapore Pte. Ltd.","U.A.E.",,"3ECO9",22.83,"Containerships",,"Very Small (1-5) ","U.A.E."
12950539,"Szczecin Shipyard",16801,,,2211,1730,825,"19-Jul-1997",11.85,37.1,8672,"Diverse",,634,1096,"Amo",7905,"1 x FP Propeller (Aft Centre) (mechanical), ABB, 113rpm",22,,,,,,,,"B1701/9","Balo Shipping Ltd.","Lebanon",,"JVTK7",,"Containerships",,"Medium (11-20)","Lebanon"
12950797,"Szczecin Shipyard",16575,,,2285,1748,827,"29-Dec-1997",11.91,37.3,8817,"Container",,634,1114,"Kapitan Afanasyev",8252,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",,"Y",,,,,,,"B170/41","Yerakas Shipping Co. Ltd.","Russia",,"P3XL7",,"Containerships",,"Large (21-50)","Russia"
12950821,"Szczecin Shipyard",16575,,,2284.9,1748,827,"01-Apr-1998",13.47,37,8817,"Container",,634,1114,"Vladivostok",8051,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",21,"Y",,,,,,,"B170/42","Bodyguard Shipping Co. Ltd.","Russia",,"P3BJ8",,"Containerships",,"Large (21-50)","Russia"
12950955,"Szczecin Shipyard",16575,,,2284,1748,827,"28-Apr-1998",11.52,,8817,"Container",,634,1114,"Kapitan Maslov",,"1 x Propeller (Aft Centre) (mechanical), 113rpm",21,"Y",,,,,,,"B170/43","Diataxis Shipping Co. Ltd.","Russia",,"P3CG8",,"Containerships",,"Large (21-50)","Russia"
12951299,"Fincantieri Ancona",42037,,,5845,3301,,,13.4,,22638,"Container",,1732,1569,"MSC Alexa",16936,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",24,,,,,,,,"5958","ABILEAR CORPORATION","Switzerland",,"3FPP6",,"Containerships",,"Extra Large (100+)","Italy"
12951323,"Fincantieri Ancona",42500,,,5845,3301,,,14.19,,22638,"Container",,1732,1569,"MSC Rafaela",16936,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",24,,,,,,,,"5959","Jacinia Holdings Inc.","Switzerland",,"3FWG6",,"Containerships",,"Extra Large (100+)","Italy"
12951457,"Samsung HI",16736,,,1500,1585,,"22-Sep-1996",14.62,,7339,"Sub-Panamax Container",,604,981,"KMTC Pusan",6410,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",18,,,,,,,,"1185","KOREA MARINE TRANSPORT CO., LTD.","South Korea",,"DSFT8",,"Containerships",,"Large (21-50)","South Korea"
12951581,"Samsung HI",16736,,,1500,1585,,"24-Nov-1996",13.31,,7339,"Sub-Panamax Container",,604,981,"KMTC Ulsan",6410,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",18,,,,,,,,"1186","KOREA MARINE TRANSPORT CO., LTD.","South Korea",,"DSRD9",,"Containerships",,"Large (21-50)","South Korea"
12951749,"J. J. Sietas",9991,,,,942,,"19-Oct-1996",10.47,,5208,"Sub-Panamax Container",,348,594,"Meratus Batam",4321,"1 x CP Propeller (Aft Centre) (mechanical), 106rpm",14,,,,,,,,"1116","P.T. Meratus Line","Indonesia",,"POPF",,"Containerships",,"Very Large (51-100)","Indonesia"
12952533,"J. J. Sietas",6362,,,,700,,"08-Jun-1996",12.58,,3998,"Sub-Panamax Container",,432,268,"BF Fortaleza",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"1129","MS "Fortaleza"  Foroohari Schiffahrts GmbH & Co. KG","Germany",,"5BWG2",,"Containerships",,"Medium (11-20)","Germany"
12952667,"J. J. Sietas",6362,,,,700,,"01-Jul-1996",9.79,,3998,"Sub-Panamax Container",,432,268,"Pluto",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"1130","Garnet Global Business LLC","Oman",,"V4NS4",,"Containerships",,"Very Small (1-5) ","Oman"
12952791,"Hayashikane",14807,,,2399,1164,572,"06-Apr-1996",,,4849,"Post-Panamax Container",,440,724,"Ever Able",5586,"1 x Propeller (Aft Centre) (mechanical), 135rpm",,"Y",,,,,,,"1016","Greencompass Marine","Taiwan",,"3FHA6",22.42,"Containerships",,"Extra Large (100+)","Taiwan"
12952825,"Hayashikane",14807,,,2399,1164,572,"17-Jul-1996",,,4849,"Post-Panamax Container",,440,724,"Ever Ally",5586,"1 x Propeller (Aft Centre) (mechanical), 135rpm",,"Y",,,,,,,"1017",,"Taiwan",,"3FTK6",22.42,"Containerships",,"Extra Large (100+)","Taiwan"
12952959,"Evergreen H.I.",13329,,,2399,1164,572,"29-Oct-1996",,33.5,4849,,,440,724,"Eve",5586,"1 x CP Propeller (Aft Centre) (mechanical), 135rpm",,,,,,,,,"1018","Radcliff Associates Inc","U.A.E.",,"T8A3149",22.08,"Containerships",,,"U.A.E."
12953035,"Evergreen H.I.",14807,,,2399,1164,572,"23-Jun-1997",14.21,,4849,"Post-Panamax Container",,440,724,"Uni-Accord",,"1 x Propeller (Aft Centre) (mechanical), 135rpm",,"Y",,,,,,,"1019","Evergreen Marine (Hong Kong) Limited","Taiwan",,"VRYW2",,"Containerships",,"Extra Large (100+)","Taiwan"
12953169,"Evergreen H.I.",14807,,,2207,1164,572,"06-Oct-1997",14.36,33,4849,"Post-Panamax Container",,440,724,"Uni-Active",,"1 x Propeller (Aft Centre) (mechanical), 135rpm",,"Y",,,,,,,"1021","Evergreen International Storage & Transport Corporation","Taiwan",,"BKNR",,"Containerships",,"Extra Large (100+)","Taiwan"
12953293,"Evergreen H.I.",14807,,,2398,1164,527,"13-Jan-1998",13.62,,4849,"Post-Panamax Container",,440,724,"Uni-Adroit",,"1 x Propeller (Aft Centre) (mechanical), 135rpm",,"Y",,,,,,,"1022","Evergreen International Storage & Transport Corporation","Taiwan",,"BKNS",,"Containerships",,"Extra Large (100+)","Taiwan"
12953327,"Evergreen H.I.",14807,,,2399,1164,572,"14-Apr-1998",13.72,,4849,"Post-Panamax Container",,440,724,"Uni-Ardent",,"1 x Propeller (Aft Centre) (mechanical), 135rpm",,"Y",,,,,,,"1023","Gaining Enterprise S.A.","Taiwan",,"3FPG8",,"Containerships",,"Extra Large (100+)","Taiwan"
12953451,"Evergreen H.I.",14807,,,2399,1164,572,"12-Jul-1998",14.28,,4849,"Post-Panamax Container",,440,724,"Uni-Aspire",6692,"1 x Propeller (Aft Centre) (mechanical), 135rpm",,"Y",,,,,,,"1025","Gaining Enterprise S.A.","Taiwan",,"3FVN8",,"Containerships",,"Extra Large (100+)","Taiwan"
12954111,"Hegemann Rolandwerft",5552,,,,592,,,,,2621,"General Cargo",,,,"Matten",,"1 x CP Propeller (Aft Centre) (mechanical)",,,,,,,,,"175",,"Germany",,"V2AC8",6.5,"Containerships",,"Very Small (1-5) ","Germany"
12954379,"Dae Sun Shipbuilding",4822,,,,404,,,11.9,,2476,"Sub-Panamax Container",,,,"Yi Sheng",,"1 x Propeller (Aft Centre) (mechanical), 210rpm",,,,,,"Y",,,"422",,"Hong Kong",,"BIAP8",,"Containerships",,"Medium (11-20)","China P.R."
12954403,"Dae Sun Shipbuilding",4813,,,,404,190,,10.56,,2465,"Sub-Panamax Container",,,,"Atlantic Ocean",2111,"1 x FP Propeller (Aft Centre) (mechanical), 200rpm, Ø3.65m",20,,,,,,,,"423",,"Vietnam",,"3WJZ9",,"Containerships",,"Very Small (1-5) ","Vietnam"
12954537,"Dae Sun Shipbuilding",4813,,,,404,190,,9.96,,2465,"General Cargo",,,,"Sunny Bright",2111,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm, Ø3.65m",,,,,,,,,"424","Kimure Shipping Co Ltd","Hong Kong",,"9LU2679",23.75,"Containerships",,"Very Small (1-5) ","Hong Kong"
12954661,"Dae Sun Shipbuilding",7197,,,,639,279,,12.38,,3758,"Bulker",,250,389,"OSG Admiral",2666,"1 x CP Propeller (Aft Centre) (mechanical), 170rpm",,,,,,,,,"425","SINOTEC MARITIME LIMITED","China P.R.",,"VRXH5",,"Containerships",,"Medium (11-20)","China P.R."
12954953,"Shin Kochi Jyuko",13246,,,1275,1088,,,14.14,31.84,6477,"Sub-Panamax Container",,496,592,"Wan Hai 161",6163,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",18,"Y",,,,,,,"7081","Wan Hai Lines Ltd.","Taiwan",,"BLBB",,"Containerships",,"Very Large (51-100)","Taiwan"
12955039,"Shin Kochi Jyuko",13246,,,1275,1088,,,13.71,31.84,6477,"Sub-Panamax Container",,496,592,"Wan Hai 162",6163,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",19,"Y",,,,,,,"7082","Wan Hai Lines Ltd.","Taiwan",,"BLBZ",,"Containerships",,"Very Large (51-100)","Taiwan"
12955613,"MHI Shimonoseki",15533,,,1636,1498,,"26-Dec-1996",13.12,37.3,7477,"Sub-Panamax Container",,546,952,"Jitra Bhum",6570,"1 x CP Propeller (Aft Centre) (mechanical), 123rpm",25,"Y",,,,,,,"1025","Regional Container Lines Public Co., Ltd.","Thailand",,"S6NJ",,"Containerships",,"Large (21-50)","Thailand"
12955747,"MHI Shimonoseki",15533,,,1636,1498,,"17-Jun-1997",13.48,37.3,7477,"Sub-Panamax Container",,546,952,"Kama Bhum",6570,"1 x CP Propeller (Aft Centre) (mechanical), 123rpm",25,"Y",,,,,,,"1026","Regional Container Lines Public Co., Ltd.","Thailand",,"9V8476",,"Containerships",,"Large (21-50)","Thailand"
12956249,"Shina S.B.",3993,,,,342,,"01-Oct-1996",12.66,,2023,"Sub-Panamax Container",,,,"Sunny Maple",,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",,,,,,,,,"388","KOREA MARINE TRANSPORT CO., LTD.","South Korea",,"DSFS5",,"Containerships",,"Large (21-50)","South Korea"
12956531,"Dae Sun Shipbuilding",7260,,,,642,275,,11.87,,3550,"Post-Panamax Container",,,,"Diana K",,"1 x FP Propeller (Aft Centre) (mechanical), 170rpm",,,,,,,,,"418","Pegasus Overseas Shipping LLC","France",,"3EXV4",,"Containerships",,"Extra Large (100+)","France"
12956799,"Qiuxin Shipyard",7111,,,,610,,,9.69,,3545,,,,,"SCO Qingdao",,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,"Y",,,,,,"1247","Goship Group Co Ltd","Unknown",,"VRNX7",,"Containerships",,,"Unknown"
12956823,"Daewoo (DSME)",24053,,,,2113,,"19-Apr-1997",12.58,,12958,"Diverse",,,,"MSC Janis 3",11177,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 123rpm",14,,,,,,"Y",,"4047","Bsl Thira Shipping Ltd.","United Kingdom",,"D5JJ5",,"Containerships",,"Large (21-50)","United Kingdom"
12956957,"Daewoo (DSME)",24053,,,2500,2045,1000,"17-May-1997",11.72,48.8,12958,"Bulker",,,,"Wan Fu Da",9803,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 123rpm",24,,,,,,,,"4049",,"China P.R.",,"BVWM7",,"Containerships",,"Very Small (1-5) ","China P.R."
12958085,"Iwagi Zosen",11875,,,,954,,"28-Sep-1995",12.11,,6625,,,,,"West Scent",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",19,,,,,,,,"163","NAUTICAL TREND SHIPPING CO. INC","U.A.E.",,"J8B5348",24.25,"Containerships",,,"U.A.E."
12958119,"Dae Sun Shipbuilding",4007,,,,342,,"19-Apr-1995",10.86,13,2014,"General Cargo",,132,210,"Shun Li 66",1762,"1 x Propeller (Aft Centre) (mechanical), 210rpm",19,,,,,,,,"415","Apsil International Ltd","Taiwan",,"3ELE9",,"Containerships",,"Very Small (1-5) ","Taiwan"
12959453,"Szczecin Shipyard",16264,,,1613,1684,820,"02-Sep-1997",13.18,,8980,"Sub-Panamax Container",,630,1054,"OEL Shasta",7245,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",23,,,,,,,,"B186/314","Orient Express Lines Inc.","U.A.E.",,"HPOF",,"Containerships",,"Medium (11-20)","U.A.E."
12960475,"J. J. Sietas",6362,,,,700,,"20-May-1996",11.91,,3998,"Sub-Panamax Container",,432,268,"Dubai Alliance",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"1126","Rostelo Shipping Company Limited","U.A.E.",,"5BHW5",,"Containerships",,"Very Small (1-5) ","U.A.E."
12960633,"J. J. Sietas",6362,,,,700,346,"20-Aug-1996",12.22,,3998,"Diverse",,432,268,"WEC Majorelle",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 188rpm",,,,,,,,,"1131","Baretia Shipping Ltd.","Ukraine",,"5BSJ3",,"Containerships",,"Very Small (1-5) ","Ukraine"
12960767,"MHI Kobe",52090,,,6056,4211,,,15.05,79.6,25904,"Post-Panamax Container",,2047,2164,"Ever Dainty",21011,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",14,"Y",,,,,,,"1221","EVERGREEN MARINE (SINGAPORE) PTE LTD","Taiwan",,"9V7951",,"Containerships",76560,"Extra Large (100+)","Taiwan"
12960891,"MHI Kobe",52090,,,6056,4211,,,13.31,79.6,25904,"Post-Panamax Container",,2047,2164,"Ever Decent",21011,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",14,"Y",,,,,,,"1222","EVERGREEN MARINE (SINGAPORE) PTE LTD","Taiwan",,"9V7952",22.92,"Containerships",76560,"Extra Large (100+)","Taiwan"
12960925,"MHI Kobe",52090,,,6056,4211,,,13.69,79.6,25904,"Post-Panamax Container",,2047,2164,"Ever Deluxe",21011,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",14,"Y",,,,,,,"1223","EVERGREEN MARINE (SINGAPORE) PTE LTD","Taiwan",,"9V7953",22.58,"Containerships",76560,"Extra Large (100+)","Taiwan"
12961001,"MHI Kobe",52090,,,6056,4211,,,16.11,79.6,25904,"Post-Panamax Container",,2047,2164,"Ever Devote",21011,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",14,"Y",,,,,,,"1224","EVERGREEN MARINE (SINGAPORE) PTE LTD","Taiwan",,"9V7954",,"Containerships",76560,"Extra Large (100+)","Taiwan"
12961135,"MHI Kobe",52090,,,6056,4211,,,16.13,79.6,25904,"Post-Panamax Container",,2047,2164,"Ever Diadem",21011,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",14,"Y",,,,,,,"1225","EVERGREEN MARINE (SINGAPORE) PTE LTD","Taiwan",,"9V7955",,"Containerships",76560,"Extra Large (100+)","Taiwan"
12961269,"MHI Kobe",52700,,,6056,4211,,,15.04,79.6,25904,"Post-Panamax Container",,2047,2164,"Ever Divine",21011,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",14,"Y",,,,,,,"1226","Maximus Shipping Ltd.","Taiwan",,"9V7956",21.83,"Containerships",76560,"Extra Large (100+)","Taiwan"
12961843,"HHIC (Yeongdo)",8306,,,,702,,"08-Jan-1997",13.68,,3789,"Bulker",,278,424,"POS Tokyo",,"1 x FP Propeller (Aft Centre) (mechanical), 148rpm",,"Y",,,,,,,"N-043","PAN OCEAN CO., LTD.","South Korea",,"DSNZ8",,"Containerships",,"Extra Large (100+)","South Korea"
12962211,"Kanasashi K.K.",13272,,,,1075,,"12-Oct-1995",13.89,,7249,"Container",,,,"Salam Mewah",5993,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"3383","MALAYSIAN SHIPPING CORPORATION SDN BHD","Singapore",,"9MRP3",25,"Containerships",77213,"Very Large (51-100)","Singapore"
12963397,"Howaldtswerke Werft",41507,,,,3429,,,12.57,,16353,"Container",,1560,1869,"Ze Guang",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,"Y",,,"329","Shanghai Zhonggu Xinliang Shipping Co Ltd","China P.R.",,"BIBW7",,"Containerships",76563,"Very Small (1-5) ","China P.R."
12963555,"Meeres-Technik",15929,,,,1608,758,"22-Jul-1996",,,9227,,,594,1014,"Paul Abrao",5577,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",27,,,,,,,,"299","Abrao Shipping Lines Pvt. Ltd.","India",,"3FEV4",22.08,"Containerships",,,"India"
12963689,"YVC Ysselwerf",9170,,,,1050,512,"28-Sep-1996",10.77,26.6,5284,"Sub-Panamax Container",,364,686,"BAL Boan",5490,"2 x CP Propeller (Aft) (mechanical)",11,,,,,,,,"268","Boan Shipping Enterprise Co. Ltd","China P.R.",,"3EDD",,"Containerships",,"Small (6-10) ","China P.R."
12963713,"YVC Ysselwerf",9191,,,,1050,512,"25-Mar-1997",12.78,26.6,5284,"Crude/Products Tanker",,364,686,"Niigata Trader",5490,"1 x CP Propeller (Aft Centre) (mechanical), KaMeWa 144X F5/4D",15,,,,,,,,"269","Sinokor Singapore Pte Ltd","South Korea",,"3EJU8",,"Containerships",,"Extra Large (100+)","South Korea"
12963847,"Braila Shipyard",2073,,,,190,78,"22-Feb-1998",9.78,,734,"General Cargo",,70,120,"Dnipro Line",1950,"2 x FP Propeller (Aft) (mechanical) (Bronze), 337rpm",8,,,,,,,,"1381","Nino Trading And Corp.","Ukraine",,"UUBA2",,"Containerships",70308,"Large (21-50)","Ukraine"
12965975,"J. J. Sietas",3999,,,,508,246,"02-Aug-1995",11.15,,2176,"General Cargo",,143,365,"Jaohar Challenger",1764,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 162rpm",9,,,,,,,,"1096","JAOHAR GROUP LTD","Romania",,"5VFQ4",,"Containerships",,"Very Small (1-5) ","Romania"
12966769,"CSBC (Keelung)",15095,,,1607,1367,626,"03-Jun-1997",13.1,,6453,"Sub-Panamax Container",,,,"Iseaco Genesis",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,"Y",,,,,,"1651","Iseaco Geneisis Ltd.","Singapore",,"3FWN3",,"Containerships",71535,"Small (6-10) ","Singapore"
12966893,"CSBC (Keelung)",15075,,,1607,1367,626,"21-Jul-1997",12.85,,5976,"Sub-Panamax Container",,,,"Iseaco Fortune",5317,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,"Y",,,,,,"1652","Iseaco Fortune Ltd","Singapore",,"3FRS7",,"Containerships",71535,"Small (6-10) ","Singapore"
12966927,"CSBC (Keelung)",15095,,,1607,1439,698,"15-Sep-1997",12.79,,6453,"Sub-Panamax Container",,564,,"Aegean Express",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,"Y",,,,,,,"1653","Jonathan John Shipping Ltd.","Greece",,"3FVV7",,"Containerships",,"Medium (11-20)","Greece"
12967003,"CSBC (Keelung)",15095,,,1607,1439,698,,13.74,,6453,"Sub-Panamax Container",,,,"MTT Bintulu",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,,,,,,,"654","MTT Shipping Miri Sdn Bhd","Malaysia",,"9MWH4",,"Containerships",,"Medium (11-20)","Malaysia"
12967137,"CSBC (Keelung)",15095,,,1608,1367,626,"08-Dec-1997",12.61,,6453,"Sub-Panamax Container",,,,"Kuo Lung",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,,,,,,,"1655","Kuo AS","Greece",,"3FCT8",,"Containerships",71535,"Medium (11-20)","Greece"
12968189,"Shin Kurushima",18620,,,2386,1613,783,"12-Aug-1996",12.35,43,9382,"Sub-Panamax Container",,592,1021,"SSL Visakhapatnam",7125,"1 x CP Propeller (Aft Centre) (mechanical), 100rpm",,"Y",,,,,,,"2910","Shreyas Shipping & Logistics Ltd.","U.A.E.",,"AWPJ",,"Containerships",,"Medium (11-20)","U.A.E."
12968213,"Shin Kurushima",18620,,,2386,1613,777,"07-Oct-1996",11.62,43,9382,"Sub-Panamax Container",,592,1021,"SSL Gujarat",7125,"1 x Propeller (Aft Centre) (mechanical), 100rpm",,"Y",,,,,,,"2911","Shreyas Shipping & Logistics Ltd.","U.A.E.",,"AWJM",,"Containerships",,"Medium (11-20)","U.A.E."
12968347,"Shin Kurushima",18620,,,2386,1613,777,"30-Nov-1996",11.64,43,9382,"Sub-Panamax Container",,592,1021,"SSL Mumbai",7125,"1 x Propeller (Aft Centre) (mechanical), 100rpm",,"Y",,,,,,,"2912","Shreyas Shipping & Logistics Ltd.","U.A.E.",,"AWHI",,"Containerships",,"Medium (11-20)","U.A.E."
12968471,"Shin Kurushima",18620,,,2386,1613,772,"29-Jan-1997",12.03,43,9382,"Sub-Panamax Container",,592,1021,"Shi Shang 18",7125,"1 x CP Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"2913","Shishi Yongyi Shipping Co. Ltd.","China P.R.",,"BVLP5",,"Containerships",,"Very Small (1-5) ","China P.R."
12969681,"Kanasashi K.K.",13272,,,,1075,,"22-Dec-1995",,,6483,"Container",,,,"Kota Hasil",5993,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"3386",,"Singapore",,"9VJD",22.75,"Containerships",77213,"Very Large (51-100)","Singapore"
12969849,"Meeres-Technik",18233,,,,1900,929,"17-Dec-1996",13.08,,10564,"Diverse",,708,1192,"TCI Express",6689,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",20,,,,,,,,"393","TCI Seaways (A Division of Transport Corp. of India Ltd.)","India",,"AWXZ",,"Containerships",,"Small (6-10) ","India"
12969973,"Meeres-Technik",18233,,,,1900,929,"18-Feb-1997",,39.8,10564,,,708,1192,"Atlantic Star",6688,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",20,,,,,,,,"394","Atlantic Star Pte. Ltd.","Singapore",,"D5JU8",21.25,"Containerships",,,"Singapore"
12970029,"Meeres-Technik",15929,,,1700,1608,,"04-Apr-1997",13.71,,9227,"Sub-Panamax Container",,594,1014,"He Jin",5577,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",,,,,,,,,"301","Zhoushan Hefeng Shipping Co Ltd","China P.R.",,"BKUI6",,"Containerships",,"Small (6-10) ","China P.R."
12970153,"Meeres-Technik",15929,,,1700,1608,,"23-May-1997",13.8,,9227,"Crude/Products Tanker",,594,1014,"Xiumei Shanghai",5578,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",,,,,,,,,"302","SINOKOR MERCHANT MARINE CO., LTD.","South Korea",,"DSRJ5",,"Containerships",,"Extra Large (100+)","South Korea"
12970287,"Shin Kurushima",18602,,,2234,1613,777,"21-Mar-1997",11.19,,9382,"Sub-Panamax Container",,592,1021,"Virgo",7125,"1 x FP Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"2926","ACROPOLIS SHIPPING LTD.","U.A.E.",,"J8B5561",,"Containerships",,"Very Small (1-5) ","U.A.E."
12970311,"Shin Kurushima",18602,,,2234,1613,772,"20-May-1997",11.53,,9382,"Sub-Panamax Container",,592,1021,"Libra",7125,"1 x FP Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"2927","ACROPOLIS SHIPPING LTD.","U.A.E.",,"J8B5553",,"Containerships",,"Very Small (1-5) ","U.A.E."
12970603,"Stocznia Gdynia",23734,,,2600,2006,978,,11.62,47,10460,"Crude/Products Tanker",,836,1170,"Surabaya Voyager",11274,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",20,,,,,,,,"8144/1","Sinokor Singapore Pte. Ltd.","South Korea",,"5LDA9",,"Containerships",,"Extra Large (100+)","South Korea"
12971105,"Mutzelfeldt",5712,,,,591,271,"09-Mar-1997",12.51,,2650,"General Cargo",,168,423,"Anna Lina",,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 166rpm",19,,,,,"Y",,,"241","DELPHINUS CHARTERING LTD","Lithuania",,"V2PD6",,"Containerships",,"Large (21-50)","Lithuania"
12971363,"Hyundai HI (Ulsan)",29383,,,2690,2959,1544,"15-Feb-1997",12.15,51.7,16583,"Sub-Panamax Container",,1174,1785,"SSL Bharat",10641,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",21,"Y",,,,,,,"H-1011","Shreyas Shipping & Logistics Ltd.","U.A.E.",,"AWLH",,"Containerships",,"Medium (11-20)","U.A.E."
12971655,"Kroeger Werft",2986,,,,366,,,11.95,14,1311,"Diverse",,80,286,"Zeya",1669,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,"1534",,"Russia",,"UHMI",,"Containerships",,"Medium (11-20)","Russia"
12972023,"Aker MTW Werft",25361,,,2100,2472,1182,"30-Apr-1998",14.5,51.7,12733,"Sub-Panamax Container",,992,1480,"Borkum Trader",9411,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",21,,,,,,,,"431","SEAFAITH MARITIME CO.","Greece",,"D5BN7",,"Containerships",,"Small (6-10) ","Greece"
12972315,"Aker MTW Werft",25361,,,,2474,1182,"21-Nov-1998",13.64,51.7,12733,"Sub-Panamax Container",,992,,"Monemvasia",9546,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",,,,,,,"Y",,"434","GOODWAY MARITIME CO.","United States",,"A8XA3",,"Containerships",,"Very Small (1-5) ","United States"
12972573,"J. J. Sietas",6362,,,,700,346,"11-Feb-1997",9.79,,3998,"Sub-Panamax Container",,432,268,"Lucia",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 188rpm",,,,,,,,,"1133","Garnet Global Business LLC","Oman",,"V4DR4",,"Containerships",,"Very Small (1-5) ","Oman"
12972607,"J. J. Sietas",6362,,,,700,,"02-Oct-1997",13.9,,3998,"Sub-Panamax Container",,432,268,"K-River",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"1146","MS "AHS WINTERHUDE" Schifffahrtsgesellschaft mbH & Co. KG","Germany",,"CQIL7",,"Containerships",,"Very Small (1-5) ","Germany"
12972731,"J. J. Sietas",6362,,,,700,,"17-Mar-1997",10.95,,3998,"General Cargo",,432,268,"Vinafco 26",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 188rpm, Ø3.75m",,,,,,,,,"1150",,"Vietnam",,"3WMC9",,"Containerships",,"Very Small (1-5) ","Vietnam"
