"Listing"

"WFR Listing"
"Created 16 February 2022 06:06"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
16368622,,,"4 x Selective Catalytic Reduction - NOx",,,,"Port-based","Nghi Son","Vietnam","South East Asia","Asia",,,,,,,,,,,,,100,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc KTA19-D(M1) - 4-stroke 6-cyl. 159mm x 159mm bore/stroke 485mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",12,"Bulk Carrier"
16368651,7,"1 x Exhaust Scrubber - SOx - SMDERI","1 x Selective Catalytic Reduction - NOx",,,,"International",,,,,,,,8,4,,7,,8,,23,3,39,9,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC-TCi at 8 bar",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 60Hz",20.15,"Bulk Carrier"
16368664,7,"1 x Exhaust Scrubber - SOx - SMDERI","1 x Selective Catalytic Reduction - NOx",,,,"International",,,,,7,,,,,,,,25,,34,,28,5,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC-TCi",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20.15,"Bulk Carrier"
16368677,7,,,,,,"International",,,,,,,,24,7,,16,6,10,4,6,10,17,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC-TCi at 8 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 150ekW total, (188kVA total) 450V at 60Hz",20,"Bulk Carrier"
16368743,5,,,,,,"International",,,,,24,9,,,,,12,,8,,30,,14,2,,,,,2.1,4.2,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368756,5,,,,,,"International",,,,,24,,,18,3,,7,,5,10,17,5,8,3,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368769,5,,,,,,"International",,,,,,,,,15,,32,2,6,6,15,13,18,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368772,5,,,,,,"International",,,,,11,5,4,18,7,,8,7,21,6,2,4,8,,,,,,,,,,"1 x Boiler, Composite - Miura - 198.40m2 at 8 bar",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368785,5,,,,,,"International",,,,,18,11,,,,,,,26,,20,7,16,3,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368798,5,,,,,,"International",,,,,,6,,13,4,,15,,41,4,3,2,11,1,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368806,5,,,,,,"International",,,,,,,,24,7,,3,19,4,4,22,6,12,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368819,5,,,,,,"International",,,,,16,,,20,3,,7,,11,,23,,20,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368822,5,,,,,,"International",,,,,9,23,,15,2,5,3,2,,2,23,2,14,0,,,1.9,1.9,2.9,5,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368848,5,"1 x Exhaust Scrubber - SOx - Fuji Electric",,,,,"International",,,,,,2,15,15,24,17,,23,,5,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368851,5,"1 x Exhaust Scrubber - SOx - Fuji Electric",,,,,"International",,,,,16,5,24,,5,11,0,14,,2,10,2,8,3,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368864,5,,,,,,"International",,,,,8,4,17,22,20,6,,10,4,,13,,2,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368877,5,"1 x Exhaust Scrubber - SOx - Fuji Electric",,,,,"International",,,,,20,0,,,,,22,,20,6,10,2,16,3,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) 440V at 60Hz",19.15,"Bulk Carrier"
16368893,5,,,,,,"International",,,,,6,12,18,14,8,0,3,15,,,21,,3,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",19.15,"Bulk Carrier"
16368901,5,,,,,,"International",,,,,14,4,,3,,,10,,19,8,10,11,22,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.15,"Bulk Carrier"
16368914,5,,,,,,"International",,,,,8,,,16,7,,22,,11,3,18,9,8,0,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",15,"Bulk Carrier"
16368927,5,,,,,,"International",,,,,1,4,54,29,3,7,,,,,,,,,,,0.1,0.1,2.5,6.4,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",15,"Bulk Carrier"
16368930,5,,,,,,"International",,,,,,,,6,13,6,21,16,6,4,,22,6,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16368943,5,"1 x Exhaust Scrubber - SOx - Feen Marine Inc.",,,,,"International",,,,,18,,9,,,,,,10,,41,,21,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",15,"Bulk Carrier"
16368998,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,"International",,,,,,,,,13,87,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369003,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,"International",,,,,,,,,,,29,,13,,4,15,39,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369016,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,"International",,,,"Asia",1,,,,,,,,35,,20,,43,1,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369029,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,"International",,,,,,,12,,16,72,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369032,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,"International",,,,"Asia",,,,,,,,,71,,,,29,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369045,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369058,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369061,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369074,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369087,7,,"1 x Selective Catalytic Reduction - NOx, 3 x Selective Catalytic Reduction - NOx - Yanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.92/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.35,"Bulk Carrier"
16369108,5,"1 x Exhaust Scrubber - SOx - Yara Marine Tech",,,,,"International",,,,,5,11,16,3,7,0,4,14,,4,20,8,7,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 46.3 - AC generator(s) at 100ekW total, (125kVA total) at 60Hz",18.63,"Bulk Carrier"
16369153,7,,,,,,"International",,,,,18,,11,14,5,0,6,2,,2,33,2,7,0,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",20,"Bulk Carrier"
16369203,5,,,,,,"International",,,,,,,21,36,6,14,,24,,,,,,,,,,,2.5,4.5,,,"1 x Boiler, Oil/Gas fired - Tortoise -  at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",14.5,"Bulk Carrier"
16369216,5,,,,,,"International",,,,,7,,13,33,10,5,,13,,2,12,2,2,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Tortoise -  at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",14.5,"Bulk Carrier"
16360200,5,,,,,,"International",,,,,0,9,26,30,6,,3,10,,7,3,2,1,2,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.66/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - AC generator(s) at 120ekW total, (150kVA total) at 60Hz",15,"Bulk Carrier"
16360213,5,,,,,,"International",,,,"Asia",,,,,11,,38,,,,,,52,,,,,,2.5,5.2,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.66/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16360271,4,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,12.15,"Bulk Carrier"
16360297,9,,,"LNG Capable",,,"International",,,,,,,,,,,42,,6,,23,,29,,,,,,,,,,"1 x Exhaust Gas Economiser - Alfa Laval XS-7V, 1 x Boiler, Oil/Gas fired - Alfa Laval -  Aalborg™ OS-TCi",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",24.8,"Bulk Carrier"
16360305,9,,,"LNG Capable",,,"International",,,,"Asia",,,,,,,,,32,,34,,34,,,,,,,,,,"1 x Exhaust Gas Economiser - Alfa Laval XS-7V, 1 x Boiler, Oil/Gas fired - Alfa Laval -  Aalborg™ OS-TCi",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",24.8,"Bulk Carrier"
16360550,7,,,,,,"International",,,,,16,,8,,7,16,0,15,0,6,10,12,7,1,,3,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 3.90 bar, 1 x Boiler, Exhaust Heated - Miura at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20.05,"Bulk Carrier"
16360563,7,,,,,,"International",,,,,,,18,57,6,19,,,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 3.90 bar, 1 x Boiler, Exhaust Heated - Miura at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",20.05,"Bulk Carrier"
16360576,7,,,,,,"International",,,,,,,1,,,,7,,22,,38,1,32,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 3.90 bar, 1 x Boiler, Exhaust Heated - Miura at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) at 96ekW total, (1,200kVA total) at 60Hz",20.05,"Bulk Carrier"
16360589,7,,,,,,"International",,,,"Asia",,,,,,,,,24,,40,,36,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 3.90 bar, 1 x Boiler, Exhaust Heated - Miura at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20.05,"Bulk Carrier"
16360592,5,,,,,,"International",,,,,,,87,,4,8,,3,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Tortoise -  at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",14.5,"Bulk Carrier"
16360600,5,,,,,,"International",,,,,8,,,6,3,,13,,15,16,12,12,10,4,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",15,"Bulk Carrier"
16360792,7,,,,,,"International",,,,,18,,,,5,13,3,2,18,2,23,2,9,6,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.81/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 188mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - AC generator(s) at 120ekW total, (150kVA total) at 60Hz",20.1,"Bulk Carrier"
16360800,7,,,,,,"International",,,,,,,,8,4,,8,6,11,4,19,11,29,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.81/6 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc4-stroke 188mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - AC generator(s) at 120ekW total, (150kVA total) at 60Hz",20.1,"Bulk Carrier"
16360842,3,,,,"LNG Ready",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,"Bulk Carrier"
16360855,3,,,,"LNG Ready",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,"Bulk Carrier"
16360947,5,"1 x Exhaust Scrubber - SOx - Wartsila Moss",,,,,"International",,,,,16,24,,,,,9,,,,45,,5,0,,,,,,,,,"1 x Boiler, Composite - Miura at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 44.3 - AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18.9,"Bulk Carrier"
16360950,5,,,,,,"International",,,,,28,12,24,,1,7,,,,,27,,,1,,,,,,,,,"2 x Boiler, Composite - Miura",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 44.3 - ac generator(s) at 120ekW total, (150kVA total) at 60Hz",18.9,"Bulk Carrier"
16360963,5,,,,,,"International",,,,,26,,32,,2,,,2,6,10,25,2,3,2,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18.9,"Bulk Carrier"
16361157,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18,"Bulk Carrier"
16361531,9,"1 x Exhaust Scrubber - SOx - Saacke",,,,,"International",,,,,,,,4,3,,7,,18,,32,,36,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-2.5+1.46/7",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 280mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",24.9,"Bulk Carrier"
16361544,9,"1 x Exhaust Scrubber - SOx - Saacke",,,,,"International",,,,"Asia",,,,,,,,,20,,40,,40,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 280mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",24.9,"Bulk Carrier"
16361557,5,,,,,,"International",,,,,,,21,5,60,7,,6,,,0,,,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2 at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x Stamford Power AC generator(s) at 82ekW total, (102.50kVA total) at 60Hz",19.15,"Bulk Carrier"
16361607,9,,,,,,"International",,,,"Asia",,,,,32,,26,,,,20,,22,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Alfa Laval -  at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD126TIS - 4-stroke 6-cyl. 123mm x 155mm bore/stroke 247mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",25,"Bulk Carrier"
16361610,9,,,,,,"International",,,,"Asia",,,,,37,0,25,,1,,17,,19,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Alfa Laval -  at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD126TIS - 4-stroke 6-cyl. 123mm x 155mm bore/stroke 247mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",25,"Bulk Carrier"
16361636,7,"1 x Exhaust Scrubber - SOx - Fuji Electric",,,,,"International",,,,"Asia",,,,,,,,,32,,33,,35,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16361649,7,,,,,,"International",,,,,,,10,10,19,8,11,11,4,,8,5,14,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",20,"Bulk Carrier"
16361652,7,"1 x Exhaust Scrubber - SOx - Wartsila Moss",,,,,"International",,,,,17,,7,8,4,6,3,,6,,27,,16,6,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",20,"Bulk Carrier"
