"Listing"

"WFR Listing"
"Created 16 February 2022 05:00"


"CVN","Age Scrapped","Fleet Type","Bale Capacity (cu m)","Sister Vessel Code","Owner Size","Post Panamax (Ind)","Post Panamax Old Locks (Ind)","SOx Scrubber 1 Retrofit Indicator","Demo Buyer","Stock Exchange","Panama NT","Suez NT","P and I Club
","Air Draft From Keel","Last Hull Survey Date","EST Number (Energy Saving Technologies)","EST Detail (Energy Saving Technologies)","Hull Survey Due Date","Consumption (tpd)","Deballast Cap (cu m/h)","CGT","LBP (m)","Gear (Ind)","Log fitted (Ind)","ConBulk","Pool Operator","Manager","Manager Country/Region","Operator Group","Operator Nationality/Region","Eco-Speed - Ballast (knots)","Eco-Speed - Laden (knots)","Main Consumption at Laden Speed (tpd)","Main Consumption at Ballast Speed (tpd)","Main Consumption at Eco-Speed Ballast (tpd)","Main Consumption at Eco-Speed Laden (tpd)","Australia Fitted Ind","Builder Country/Region","Operator Country/Region"
16156906,,"Bulkers",70557,76230,"Small (6-10) ",,"N",,,"Taiwan",26849,30735,"Standard Club P&I",48.42,"22-Jun-2021",,,"04-Apr-2026",33,1862,16333.73,185.75,"Y","N",,,"First Steamship","Taiwan",,,,,,,,,"Y","Philippines"
16179684,,"Bulkers",,93691,"Extra Large (100+)",,"Y",,,"Tokyo",,,"Japan P&I",,"14-Apr-2021",,,"13-Apr-2026",,,30956.08,286.9,"N",,,,"Mitsui OSK Lines","Japan",,,,,,,,,,"Philippines"
16179697,,"Bulkers",,93691,"Extra Large (100+)",,"Y",,,"Tokyo",,,"Japan P&I",,"22-Mar-2017",,,"25-Mar-2022",,,30956.08,286.9,"N",,,,"Mitsui OSK Lines","Japan",,,,,,,,,,"Philippines"
16183407,,"Bulkers",,93760,"Extra Large (100+)",,"Y",,,"Tokyo",,,"Japan P&I",,"22-May-2019",,,"26-Jun-2024",,,30956.69,286.9,"N",,,,"K Line RORO & Bulk","Japan",,,,,,,,,,"Philippines"
16157103,,"Bulkers",70122,76230,"Medium (11-20)",,"N",,,,26849,30735,"Gard P&I",48.42,"08-Oct-2020",,,"04-Aug-2025",33,1862,16336.81,185.6,"Y","N",,,"Marine Ace Co. Ltd.","Japan",,,,,,,,,"Y","Philippines"
16156935,,"Bulkers",,75779,"Extra Large (100+)",,"Y","Y",,,,,"UK P&I Club",,"09-Aug-2021",,,"24-Sep-2026",,5600,31002.57,286.9,"N",,,,"Zodiac Maritime","United Kingdom",,,,,,,,,,"Philippines"
16183399,,"Bulkers",,93759,"Extra Large (100+)",,"Y",,,,,,"Steamship Mutual P&I",,"22-Sep-2020",,,"21-Apr-2025",,,31002.57,286.9,"N",,,,"Zodiac Maritime","United Kingdom",,,,,,,,,,"Philippines"
16096785,,"Bulkers",70557,76230,"Extra Large (100+)",,"N",,,"NYSE",26849,30735,"The Swedish Club P&I",48.42,"28-Aug-2021",,,"19-Jul-2026",33,1862,16333.73,185.75,"Y","N",,,"C Transport Maritime","Monaco","Costamare Shipping","Greece",,,,,,,"Y","Philippines","Greece"
16086399,,"Bulkers",70122,76230,"Large (21-50)",,"N",,,,26849,30735,"UK P&I Club",48.42,"24-Oct-2018",,,"09-Oct-2023",33,1862,16354.38,185.78,"Y","N",,,"Nomikos Transworld","Greece","Nomikos Transworld","Greece",,,32,32,,,"Y","Philippines","Greece"
16069855,,"Bulkers",70557,76230,"Large (21-50)",,"N",,,"Taiwan",26849,30735,"Britannia P&I",48.42,"22-Feb-2021",,,"14-Feb-2026",33,1862,16303.18,185.6,"Y","N",,,"Shih Wei Navigation","Taiwan","John Swire & Sons","Singapore",,,,,,,"Y","Philippines","Germany"
16227428,,"Bulkers",95535,77957,"Large (21-50)",,"N",,,,,,"Standard Club P&I",,"04-Sep-2021",,,"25-Oct-2026",,,19451.33,222,"N",,,,"Filteam Shpmngt","Philippines","Norden A/S","Denmark",,,,,,,,"Philippines","Denmark"
16157053,,"Bulkers",70557,76230,"Large (21-50)",,"N",,,,26849,30735,"UK P&I Club",48.42,"17-Jun-2020",,,"07-Sep-2025",33,1862,16303.18,185.75,"Y","N",,,"Helikon Shpg. Ent.","United Kingdom","Helikon Shpg. Ent.","Greece",,,,,,,"Y","Philippines","United Kingdom"
16054569,,"Bulkers",70557,76230,"Large (21-50)",,"N",,,,,,"UK P&I Club",48.42,"08-Apr-2020",,,"10-Mar-2025",33,1862,16303.18,185.75,"Y","N",,,"Helikon Shpg. Ent.","United Kingdom","Helikon Shpg. Ent.","Greece",,,,,,,,"Philippines","United Kingdom"
16063761,,"Bulkers",70557,76230,"Medium (11-20)",,"N",,,,26849,30735,"UK P&I Club",48.42,"08-Oct-2020",,,"06-May-2025",33,1862,16346.68,185.75,"Y","N",,,"Chios Navigation","Greece","Chios Navigation","Greece",,,,,,,"Y","Philippines","Greece"
