"Listing"

"WFR Listing"
"Created 16 February 2022 17:56"


"CVN","IMO Number","MMSI (Maritime Mobile Service Identity)","Type at Sale","Name at Sale","Dwt","Built","Builder","En. Bloc.","En. Bloc. No.","Sale Date","Currency","Price (Sale)","Buyers","Buyer Country/Region","Sellers","Seller Country/Region","Old Type","Demo Location","Year Rebuilt Convert","LDT","Demo $/LDT","Contract Date","Demo Date","Price (NB)","Currency (NB)","Gear (Ind)","Holds Total No","Hatches Total No","Strengthened for Ore","Grain Capacity (cu m)","Great Lakes Fitted","Great Lakes Only","Demo Buyer","Sale Teu Total Cap","Capacity (cu m)","Sale Dwt Tonnes","Sale Gt","Vessel Age At Sale"
16261927,9700964,538009369,"Bulk","Angelic",37780,2014,"Kanda Zosensho",,,"19-Feb-2021","USD",14.7,"Clients of Union Commercial","Greece","Unknown","Unknown",,,,,,"01-May-2013",,,,"Y",5,5,,47531,,,,,,37780,23224,6
16155767,9479319,538009524,"Bulk","Nord Venus",80655,2011,"Universal SB Maizuru",,,"19-Feb-2021","USD",16.5,"Clients of Globus Maritime","Greece","Nissen Kaiun","Japan",,,,,,"01-Jul-2007",,,,"N",7,7,,95979,,,,,,80655,42711,9
16138865,9445203,373780000,"Bulk","Eden Bay",28342,2008,"Shimanami Shipyard",,,"19-Feb-2021","USD",6.8,"Clients of Reknav Mgmt","Egypt","Pioneer Marine","Greece",,,,6411,,"01-Jan-2006",,,,"Y",5,5,,37301,,"N",,,,28342,17018,12
16325467,9797694,538009376,"Bulk","Bulk Hero",61245,2016,"Toyohashi SB",,,"18-Feb-2021","USD",20.5,"Clients of Anosis Mrtm","Greece","Doun Kisen","Japan",,,,,,"01-Oct-2015",,,,"Y",5,5,,77476.58,,,,,,61245,35024,4
15732411,9336385,538009436,"Bulk","Global Future",52484,2006,"Tsuneishi Zosen",,,"18-Feb-2021","USD",7.8,"Clients of AM International","Singapore","Nippon Yusen Kaisha","Japan",,,,,,"01-Mar-2004",,,,"Y",5,5,,67756,,,,,,52484,30002,14
16176191,9542491,210188000,"Bulk","Fortune Daisy",74979,2011,"Sasebo HI",,,"18-Feb-2021","USD",14,"Clients of Safe Bulkers","Greece","Cido Shipping","South Korea",,,,,,"01-Aug-2008",,,,"N",7,7,,90771,,,,,,74979,40325,9
16326048,9806354,636017816,"Bulk","Daimongate",63496,2017,"Iwagi Zosen",,,"18-Feb-2021","USD",22.25,"Clients of ADNOC Logistics","U.A.E.","Toyo Kaiun KK","Japan",,,,,,"01-Nov-2015",,,,"Y",5,5,,80498,,,,,,63496,35832,3
15745437,9310678,440080000,"Bulk","Captain Cherif",53556,2004,"Iwagi Zosen",,,"18-Feb-2021","USD",6.6,"Clients of Woori Shipping","South Korea","La Maritime","Greece",,,,,,"01-Dec-2002",,,,"Y",5,5,,68927,,"N",,,,53556,29960,16
16183649,9582843,538009428,"Bulk","Kinoura",82250,2012,"Tsuneishi Tadotsu SB",,,"18-Feb-2021","USD",18,"Clients of Mifuku Kaiun","Japan","Nissen Kaiun","Japan",,,,,,"01-Oct-2006",,,,"N",7,7,,97381,,,,,,82250,43013,8
16206799,9634880,413279020,"Bulk","ES Pluto",29061,2012,"Nantong Yahua",,,"17-Feb-2021","USD",7.2,"Clients of Xiamen Luyang","China P.R.","Glory Ships","Netherlands",,,,,,"01-Jan-2009",,,,"Y",5,5,,39995,,,,,,29061,18462,8
16263163,9714719,538006143,"Bulk","SBI Cronos*",61305,2015,"I-S Shipyard","#",6227.02,"16-Feb-2021",,,"Clients of Archangel Pacific","Greece","Ocean Yield","Norway",,,,,,"27-Sep-2013",,,,"Y",5,5,,77674,,,,,,61305,34835,5
16290985,9748423,538009528,"Bulk","SBI Achilles*",61301,2016,"Imabari SB (Imabari)",,6227.01,"16-Feb-2021","USD",39.75,"Clients of EBE NV","Belgium","Ocean Yield","Norway",,,,,,"30-Jun-2014",,31.4,"$m","Y",5,5,,77674,,,,,,61301,34835,5
16020298,9363675,538009320,"Bulk","Red Jacket",52224,2008,"Oshima Shipbuilding",,,"15-Feb-2021","USD",8.75,"Clients of Lamda Maritime SA","Greece","Samos Steamship","Greece",,,,,,"27-Jul-2005",,,,"Y",5,5,,61214,,,,760,,52224,29761,12
15239965,9254513,636016918,"Bulk","Kitana",52454,2003,"Tsuneishi Cebu",,,"15-Feb-2021","USD",5.7,"Clients of Hubei Qin Tai Ltd","China P.R.","Mainline Shpg","Greece",,,,,,"14-Mar-2002",,,,"Y",5,5,,67756,,"N",,,,52454,30011,17
14951187,9254484,413280470,"Bulk","Chang Yu Hai",52364,2003,"Tsuneishi Cebu",,,"14-Feb-2021","USD",7.66,"Clients of Wanjiang Financial","China P.R.","Shanghai Huatai","China P.R.",,,,,,"13-Jul-2001",,,,"Y",5,5,,67756,,"N",,,,52364,30011,18
16254303,9721982,636020677,"Bulk","SBI Pisces*",63650,2016,"Chengxi Shipyard",,6221.01,"12-Feb-2021","USD",88,"Clients of BBG Shipping","Hong Kong","Eneti","Italy",,,,,,"01-Oct-2013",,,,"Y",5,5,,78771,,"N",,,,63650,36332,4
16261998,9712151,636017388,"Bulk","SBI Perseus*",62235,2016,"Chengxi Shipyard","#",6221.02,"12-Feb-2021",,,"Clients of BBG Shipping","Hong Kong","Eneti","Italy",,,,,,"21-Sep-2013",,,,"Y",5,5,,77786,,,,,,62235,36336,4
16256710,9705342,636017382,"Bulk","SBI Hercules*",63314,2016,"Chengxi Shipyard","#",6221.03,"12-Feb-2021",,,"Clients of BBG Shipping","Hong Kong","Eneti","Italy",,,,11772,,"26-Jul-2013",,27,"$m","Y",5,5,,77788,,"N",,,,63314,36421,5
16249983,9704843,636020676,"Bulk","SBI Thalia*",63500,2015,"Chengxi Shipyard","#",6221.04,"12-Feb-2021",,,"Clients of BBG Shipping","Hong Kong","Eneti","Italy",,,,,,"17-Jun-2013",,,,"Y",5,5,,77786,,,,,,63500,36336,5
16249967,9704829,636020675,"Bulk","SBI Athena*",63500,2015,"Chengxi Shipyard","#",6221.05,"12-Feb-2021",,,"Clients of BBG Shipping","Hong Kong","Eneti","Italy",,,,,,"17-Jun-2013",,,,"Y",5,5,,77788,,,,,,63500,36336,6
16142596,9490820,538006935,"Bulk","Wilton*",57981,2011,"Sinopacific Dayang",,6220.01,"12-Feb-2021",,,"Clients of Eagle Bulk","United States","Western Alterna","United States",,,,,,"01-Apr-2008",,,,"Y",5,5,,71549,,"N",,,,57981,32839,9
16190384,9603063,538006936,"Bulk","Texas*",57970,2011,"Sinopacific Dayang","#",6220.02,"12-Feb-2021",,,"Clients of Eagle Bulk","United States","Western Alterna","United States",,,,,,"02-Jul-2010",,31,"$m","Y",5,5,,71500,,,,,,57970,32839,9
16190692,9603051,538006937,"Bulk","Cooper*",57970,2011,"Sinopacific Dayang","#",6220.03,"12-Feb-2021",,,"Clients of Eagle Bulk","United States","Western Alterna","United States",,,,,,"02-Jul-2010",,31,"$m","Y",5,5,,71549,,,,,,57970,32837,9
16220782,9628257,636020848,"Bulk","Atlantic Venus",33677,2012,"Fukuoka (Nagasaki)",,,"12-Feb-2021","USD",10,"Clients of Stellar Navigation","Georgia","Osaka Shipping","Japan",,,,,,"01-Jan-2011",,,,"Y",5,5,,43517,,,,,,33677,21441,8
16150283,9514391,636020561,"Bulk","Ocean Phoenix",56208,2009,"Mitsui SB (Tamano)",,,"12-Feb-2021","USD",10,"Clients of Northstar Shipmgmt","Hong Kong","Sanzo Enterprise Co.","Japan",,,,8500,,"31-Oct-2007",,,,"Y",5,5,,71345,,"N",,,,56208,31762,11
16213597,9473341,636017937,"Bulk","Captain Tassos D",75200,2011,"Jinglu Shipyard",,,"11-Feb-2021","USD",10,"Clients of Mantinia Shipping","Greece","Oinoussian Diamond","Greece",,,,,,"01-Jan-2008",,37,"$m","N",7,7,,90136,"N","N",,,,75035,41074,9
15763923,9382724,525121026,"Bulk","Belorient",50203,2008,"PT PAL Indonesia",,,"11-Feb-2021","USD",7,"Clients of Pancaran Maritim","Indonesia","Belships","Norway",,,,,,"04-Jun-2004",,,,"Y",5,5,"Y",60542,,,,,,50300,30273,12
16070051,9387334,636020713,"Bulk","Baltic Leopard",53447,2009,"Sinopacific Dayang",,,"10-Feb-2021","USD",8.2,"Clients of Dianik Bross.","Greece","Genco Shpg & Trading","United States",,,,10086,,"09-Feb-2007",,,,"Y",5,5,,65751,,,,,,53447,31117,11
16086636,9466881,636020692,"Bulk","Orchard Quay",56742,2011,"CSC Qingshan SY",,,"10-Feb-2021","USD",8.6,"Clients of Zhangjiagang Oceanic","China P.R.","Rhodium Pure Trade","Singapore",,,,,,"17-May-2007",,,,"Y",5,5,,71634,"N","N",,,,56742,33044,9
12556029,9121730,374232000,"Bulk","Germ Success",47186,1997,"Oshima Shipbuilding",,,"10-Feb-2021",,,"Clients of MSM Intl","Hong Kong","Dia Yuan Intl Shpg","China P.R.",,,,7197,,"27-Jan-1995",,25,"$m","Y",5,5,,59387,,"N",,,,47186,26094,23
16106301,9545285,538009348,"Bulk","Inspiration",80700,2010,"STX SB (Jinhae)",,,"10-Feb-2021","USD",14.8,"Clients of Castor Maritime","Cyprus","Aegean Bulk Co. Inc.","Greece",,,,,,"07-Sep-2007",,,,"N",7,7,,95172,,"N",,,,80700,43764,10
16102408,9469182,356115000,"Bulk","Kind Salute",95790,2011,"Imabari SB Marugame",,,"10-Feb-2021","USD",16,"Clients of UC Shipping Pte Ltd","Singapore","Shoei Kisen Kaisha","Japan",,,,14582,,"17-Aug-2007",,,,"N",7,7,,109476,,"N",,,,95790,50617,9
16165458,9590979,354180000,"Bulk","Ocean Bari-Star",38243,2011,"Imabari SB (Imabari)",,,"10-Feb-2021","USD",10.5,"Clients of Cetinkaya Denizcilik","Turkey","Clipper Group","Denmark",,,,,,"01-Mar-2008",,,,"Y",5,5,,47126,,,,,,38243,23264,9
16182305,9585651,636020727,"Bulk","Cielo di Dublino",37064,2011,"Hyundai Mipo",,,"10-Feb-2021","USD",11,"Clients of Mastermind","Cyprus","D'Amico Soc di Nav","Italy",,,,,,"10-Mar-2010",,,,"Y",5,5,,46230.7,,"N",,232,,37064,23758,9
16167186,9474785,372239000,"Bulk","Genco Lorraine",53416,2009,"Sinopacific Dayang",,,"08-Feb-2021","USD",8.1,"Clients of Hubei Qin Tai Ltd","China P.R.","Genco Shpg & Trading","United States",,,,10086,,"01-Jul-2006",,,,"Y",5,5,,65751,,,,,,53416,31117,12
16173703,9575254,636018055,"Bulk","Sage Sanaga",63301,2013,"Sinopacific Dayang",,,"05-Feb-2021","USD",15,"Clients of Livanos N.G.","Greece","Defender Holding","Bermuda",,,,11621,,"23-Oct-2009",,,,"Y",5,5,,77492,,"N",,,,63301,35812,7
16157008,9500704,229053000,"Bulk","Cologny",180643,2011,"Tsuneishi Cebu",,,"05-Feb-2021","USD",22,"Clients of Enesel SA","Greece","Nissen Kaiun","Japan",,,,,,"01-Jun-2007",,,,"N",9,9,,200998,,,,,,180643,92379,9
14951929,9256872,414576000,"Bulk","Vassos",76015,2004,"Tsuneishi Zosen",,,"05-Feb-2021","USD",8.65,"Clients of Sinounion","Hong Kong","Safe Bulkers","Greece",,,,,,"03-Aug-2001",,,,"N",7,7,"Y",91126,"N","N",,,,76015,40002,16
16030392,9383857,636020573,"Bulk","Golden Saguenay*",75750,2008,"Jiangsu Rongsheng",,6216.02,"05-Feb-2021","USD",8.5,"Clients of Seadar Shipmngt.","Greece","Golden Ocean Group","Norway",,,,,,"20-Jan-2006",,35,"$m","N",7,7,,90636,"N","N",,,,75750,41655,12
12724383,9222340,372913000,"Bulk","Melpomeni",53806,2002,"New Century SB",,,"05-Feb-2021","USD",5.3,"Clients of Dalian Haiying","China P.R.","Vulcanus Technical","Greece",,,,9901,,"29-Oct-1999",,,,"Y",5,5,,65748,,"N",,,,53806,31167,18
16083848,9566576,477716500,"Bulk","Ultra Wollongong",61684,2011,"Oshima Shipbuilding",,,"05-Feb-2021","USD",13.8,"Undisclosed interests","Unknown","Kasuga Kaiun","Japan",,,,,,"27-Mar-2006",,,,"Y",5,5,,76912,,"N",,,,61684,33894,9
15653257,9317511,636020665,"Bulk","Fortune Rainbow",82372,2008,"Oshima Shipbuilding",,,"05-Feb-2021","USD",14,"Clients of Agricore HK","China P.R.","Cido Shipping","South Korea",,,,,,"19-Dec-2003",,,,"N",7,7,,96000,"N","N",,,,82372,42665,12
15912907,9340556,636020664,"Bulk","Fortune Iris",82372,2009,"Oshima Shipbuilding",,,"05-Feb-2021",,,"Undisclosed interests","Unknown","Cido Shipping","South Korea",,,,10920,,"08-Dec-2004",,40,"$m","N",7,7,,96085,"N","N",,,,82372,42665,11
16173358,9524542,538009357,"Bulk","Cerulean Phoenix",55691,2009,"Mitsui SB (Tamano)",,,"04-Feb-2021","USD",10.5,"Clients of Atlantica Shipping","Norway","Misuga Kaiun Co Ltd","Japan",,,,8500,,"01-Jan-2007",,,,"Y",5,5,,70855,,"N",,,,55691,31236,11
16212558,9539468,538009370,"Bulk","Sapphire Island",33664,2012,"Shin Kurushima",,,"04-Feb-2021","USD",10.5,"Clients of Brave Maritime","Greece","Kobe Shipping","Japan",,,,7276,,"01-May-2010",,,,"Y",5,5,,44038,,"N",,,,33664,21213,8
16212545,9597654,636021059,"Bulk","Basic Ocean",33649,2012,"Shin Kurushima",,,"04-Feb-2021","USD",10,"Clients of Brave Maritime","Greece","Doun Kisen","Japan",,,,7276,,"01-May-2010",,,,"Y",5,5,,44038,,"N",,,,33649,21213,9
16267024,9711913,636093022,"Bulk","Princesse Oui",33375,2015,"Shin Kochi Jyuko",,,"04-Feb-2021","USD",13,"Clients of Brave Maritime","Greece","Hinode Kaiun","Japan",,,,,,"01-Aug-2013",,,,"Y",5,5,,44075,,,,,,33375,21185,5
16177369,9580481,412274000,"Bulk","Ya Tai 3*",76037,2012,"Hudong Zhonghua",,6236.01,"04-Feb-2021","USD",17.5,"Clients of Dongguan Yinghao","China P.R.","Chaozhou Yatai Shpg.","China P.R.",,,,,,"22-Jan-2010",,,,"N",7,7,,90540,,,,,,76037,41303,8
16177356,9568160,412057000,"Bulk","Ya Tai 2*",76022,2012,"Hudong Zhonghua",,6236.02,"04-Feb-2021","USD",17.5,"Clients of Minghui Shipping","China P.R.","Chaozhou Yatai Shpg.","China P.R.",,,,,,"22-Jan-2010",,,,"N",7,7,,90540,,,,,,76022,41303,8
16265141,9719563,636017478,"Bulk","SBI Macarena*",81198,2016,"Hudong Zhonghua","#",6208.02,"03-Feb-2021",,,"Clients of Star Bulk","Greece","Scorpio Bulkers","Italy",,,,13598,,"07-Nov-2013",,,,"N",7,7,,96828,,,,,,81198,43301,4
16145168,9541813,311001036,"Bulk","Asiatic*",58451,2012,"SPP Sacheon SY",,6213.01,"03-Feb-2021","USD",11.5,"Clients of Saint Michael Shpg.","Greece","Nereus Shipping","Greece",,,,,,"04-Jul-2008",,50,"$m","Y",5,5,,75531,,,,,,58451,34456,8
16145171,9541825,414518000,"Bulk","Laconic*",58474,2012,"SPP Sacheon SY",,6213.02,"03-Feb-2021","USD",11.5,"Clients of Zhejiang Haisheng","China P.R.","Nereus Shipping","Greece",,,,,,"04-Jul-2008",,50,"$m","Y",5,5,,75531,,,,,,58474,34456,8
16388659,9900083,232035953,"Bulk","N/B Tsuneishi Zhoushan SS-287",82561,2021,"Tsuneishi Zhoushan",,,"03-Feb-2021","USD",29.5,"Clients of Shandong Shipping","China P.R.","MX Bulk Mgmt","Norway",,,,,,"01-Sep-2019",,,,"N",7,7,,98090,,,,,,82300,,0
14983641,9258337,441370000,"Bulk","Anta",47305,2002,"Minaminippon (Ozai)",,,"03-Feb-2021","USD",5.8,"Korean interests","South Korea","Universal Shpg","Greece",,,,,,"01-Dec-2000",,,,"Y",5,5,,60770,,,,,,47305,27306,18
15491257,9296808,538002511,"Bulk","Ajax",77328,2006,"Oshima Shipbuilding",,,"03-Feb-2021","USD",10,"Clients of Pavimar SA","Greece","Transocean Maritime","Monaco",,,,,,"07-Jul-2003",,,,"N",7,7,,90557,"N","N",,,,77328,40219,14
14950135,9254111,356872000,"Bulk","Paraskevi",74269,2003,"Oshima Shipbuilding",,,"03-Feb-2021","USD",7.55,"Clients of Xiamen ITG","China P.R.","Safe Bulkers","Greece",,,,,,"01-Apr-2001",,,,"N",7,7,,89344,"N","N",,,,74269,38594,18
16180819,9554183,636020601,"Bulk","Sakura Wave",88299,2010,"Imabari SB Marugame",,,"03-Feb-2021","USD",12.7,"Clients of Kondinave","Greece","NS United KK","Japan",,,,12000,,"01-Jan-2009",,,,"N",5,5,,101695,,"N",,,,88299,48022,10
16181416,9580015,356972000,"Bulk","Hokkaido Bulker",31848,2013,"Hakodate Dock",,,"03-Feb-2021",,,"Clients of Nautical One","Germany","Lauritzen Bulkers","Denmark",,,,7702,,"01-Apr-2009",,,,"Y",5,5,,40454,,,,,,31848,19812,7
16231959,9663104,538005933,"Bulk","GH Storm Cat",63308,2014,"Sainty SB (Yangzhou)",,,"03-Feb-2021","USD",15.5,"Clients of Union Commercial","Greece","Celsius Shipping","Denmark",,,,,,"06-Jun-2012",,27.5,"$m","Y",5,5,,78703,,,,,,63308,36264,6
16256631,9705172,538006004,"Bulk","SBI Ursa*",61571,2015,"Dalian COSCO KHI","#",6208.05,"02-Feb-2021",,,"Clients of Star Bulk","Greece","Scorpio Bulkers","Italy",,,,,,"16-Jul-2013",,27,"$m","Y",5,5,,77546,,,,,,61571,34584,5
16256628,9705160,538006003,"Bulk","SBI Subaru*",61571,2015,"Dalian COSCO KHI","#",6208.06,"02-Feb-2021",,,"Clients of Star Bulk","Greece","Scorpio Bulkers","Italy",,,,,,"26-Jul-2013",,27,"$m","Y",5,5,,77546,,,,,,61571,34584,5
15938073,9342853,636020614,"Bulk","Pireas",76598,2006,"Imabari SB Marugame",,,"02-Feb-2021","USD",10.5,"Clients of Niriis Shipping","Greece","Chronos Shipping","Greece",,,,,,"01-Apr-2004",,,,"N",7,7,,90644,"N","N",,,,76598,39736,14
12707265,9216468,370731000,"Bulk","Nicos L",73193,2002,"Jiangnan Shipyard",,,"02-Feb-2021","USD",6,"Clients of Safety Sailing","China P.R.","Vrontados","Greece",,,,12524,,"29-Jul-1999",,20.5,"$m","N",7,7,,90874,"N","N",,,,73193,39958,18
16265125,9719549,538006268,"Bulk","SBI Carioca*",81262,2015,"Hudong Zhonghua","#",6208.03,"02-Feb-2021",,,"Clients of Star Bulk","Greece","Scorpio Bulkers","Italy",,,,,,"07-Nov-2013",,,,"N",7,7,,98000,,,,,,81262,43301,5
16265112,9719537,538006126,"Bulk","SBI Capoeira*",81253,2015,"Hudong Zhonghua","#",6208.04,"02-Feb-2021",,,"Clients of Star Bulk","Greece","Scorpio Bulkers","Italy",,,,,,"07-Nov-2013",,,,"N",7,7,,98000,,,,,,81253,43301,5
16265138,9719551,636017386,"Bulk","SBI Lambada*",81272,2016,"Hudong Zhonghua",,6208.01,"02-Feb-2021",,,"Clients of Star Bulk","Greece","Scorpio Bulkers","Italy",,,,,,"07-Nov-2013",,,,"N",7,7,,98000,,,,,,81272,43301,5
16119914,9486013,248185000,"Bulk","Seahope II*",56894,2010,"Taizhou Sanfu",,6195.01,"02-Feb-2021",,,"Clients of Vulcanus Technical","Greece","Thenamaris","Greece",,,,10787,,"06-Dec-2006",,,,"Y",5,5,,71634,,,,,,56894,33036,10
16119927,9486025,248184000,"Bulk","Seapace*",56968,2010,"Taizhou Sanfu","#",6195.02,"02-Feb-2021",,,"Clients of Vulcanus Technical","Greece","Thenamaris","Greece",,,,,,"06-Dec-2006",,,,"Y",5,5,,71634,,,,,,56968,33036,10
16256699,9705328,538006012,"Bulk","SBI Pegasus*",63371,2015,"Chengxi Shipyard","#",6208.07,"02-Feb-2021",,,"Clients of Star Bulk","Greece","Scorpio Bulkers","Italy",,,,,,"26-Jul-2013",,27,"$m","Y",5,5,,77788,,"N",,,,63371,36421,5
12365229,8316601,412408090,"Bulk","Ming Zhou 20",64944,1988,"Daewoo (DSME)",,,"30-Jan-2021","RMB",35.5,"Chinese interests","China P.R.","Ningbo Marine","China P.R.",,"China P.R.",,11834,,,"06-Feb-2021",,,"N",7,7,"Y",79858,,,"China P.R.",,,64944,36569,32
15653381,9317523,636020720,"Bulk","Fortune Sunny",82338,2008,"Oshima Shipbuilding",,,"29-Jan-2021","USD",13.7,"Greek interests","Greece","Cido Shipping","South Korea",,,,,,"19-Dec-2003",,,,"N",7,7,,96170,"N","N",,,,82338,42665,12
15912873,9340544,538009336,"Bulk","Fortune Miracle",82338,2009,"Oshima Shipbuilding",,,"29-Jan-2021","USD",14,"Clients of Castor Maritime","Cyprus","Cido Shipping","South Korea",,,,,,"08-Dec-2004",,40,"$m","N",7,7,,96170,"N","N",,,,82338,42665,11
16062430,9456537,636020592,"Bulk","Vincent Genesis",55733,2011,"I.H.I. (Yokohama)",,,"28-Jan-2021","USD",11.3,"Clients of Seastar Chartering","Greece","Cleaves Securities","Norway",,,,,,"30-Nov-2006",,,,"Y",5,5,,72062,,"N",,,,55733,31540,9
16254316,9721994,538007760,"Bulk","SBI Virgo",63629,2017,"Chengxi Shipyard",,,"28-Jan-2021",,,"Clients of Eagle Bulk","United States","Ocean Yield","Norway",,,,,,"01-Oct-2013",,,,"Y",5,5,,78771,,"N",,,,63629,36332,3
16178711,9561887,351450000,"Bulk","Atlantic Emblem",29637,2011,"Shikoku Dock.",,,"28-Jan-2021","USD",10,"Clients of FGM Chartering","Greece","Doun Kisen","Japan",,,,,,"01-Oct-2007",,,,"Y",5,5,,40031,,,,,,29637,17986,9
15483315,9313060,636020607,"Bulk","Evangelia Petrakis",74476,2007,"Hudong Zhonghua",,,"28-Jan-2021","USD",8,"Clients of Primebulk","Greece","Iolcos Hellenic","Greece",,,,,,"26-Jun-2003",,,,"N",7,7,,91717,"N","N",,,,74476,40494,13
16132821,9511246,215945000,"Bulk","AP Jadran*",79222,2012,"Jiangsu Eastern",,6202.01,"27-Jan-2021",,,"Clients of AVIC Leasing","China P.R.","Atlantska Plovidba","Croatia",,,,,,"27-Mar-2008",,,,"N",7,7,,97000,,,,,,79222,43717,8
16132818,9511258,215944000,"Bulk","AP Argosy*",79223,2012,"Jiangsu Eastern","#",6202.02,"27-Jan-2021",,,"Clients of AVIC Leasing","China P.R.","Atlantska Plovidba","Croatia",,,,,,"27-Mar-2008",,,,"N",7,7,,94012.27,,,,,,79223,43717,8
16106848,9442380,538009309,"Bulk","Key Evolution",83416,2010,"Sanoyas",,,"27-Jan-2021","USD",15.25,"Clients of Castor Maritime","Cyprus","Tokei Kaiun","Japan",,,,,,"01-Dec-2006",,,,"N",7,7,,96152,"N","N",,,,83416,44366,10
16250442,9694684,538006174,"Bulk","AP Dubrava*",38703,2015,"CSC Qingshan SY","#",6203.03,"27-Jan-2021",,,"Clients of Northern Shipping Funds","United States","Atlantska Plovidba","Croatia",,,,,,"30-Apr-2013",,21,"$m","Y",5,5,,50900.9,,,,,,38703,25494,5
16227286,9620621,538009349,"Bulk","Coral Amethyst",78092,2012,"Toyohashi SB",,,"27-Jan-2021","USD",16.35,"Clients of Ocean Freighters","Greece","KN Maritime","Japan",,,,,,"01-Jan-2010",,,,"N",7,7,,92370,,,,,,78092,41963,8
16297755,9760081,477439600,"Bulk","Xing Shou Hai*",60492,2016,"Mitsui SB (Chiba)","#",6206.02,"27-Jan-2021",,,"Chinese interests","China P.R.","Fortune Ocean Shpg","China P.R.",,,,,,"01-Jul-2014",,,,"Y",5,5,,76121.3,,,,,,60492,34624,4
16214215,9556404,538004647,"Bulk","AP Slano*",57239,2012,"STX SB (Jinhae)",,6203.01,"27-Jan-2021",,,"Clients of Northern Shipping Funds","United States","Atlantska Plovidba","Croatia",,,,,,"01-Jan-2010",,,,"Y",5,5,,71960,,,,,,57239,31598,8
16214202,9475777,538004618,"Bulk","AP Astarea*",57239,2012,"STX SB (Jinhae)","#",6203.02,"27-Jan-2021",,,"Clients of Northern Shipping Funds","United States","Atlantska Plovidba","Croatia",,,,,,"01-Jan-2010",,,,"Y",5,5,,71960,,,,,,57239,31598,8
15279529,9278557,636019834,"Bulk","Aquabreeze",171009,2003,"Sasebo HI",,,"23-Jan-2021","USD",10.9,"Clients of Weihai Shipping","China P.R.","Carras Hellas","Greece",,,,,,"17-Jun-2002",,,,"N",9,9,,190153,"N","N",,,,171009,87590,17
16072600,9402940,538009333,"Bulk","Pantera Rosa",78844,2009,"Sanoyas",,,"22-Jan-2021","USD",13.2,"Clients of Nomikos, Evangelos","Greece","Chiba Shipping","Japan",,,,9955,,"01-Jul-2006",,,,"N",7,7,,91187,"N","N",,,,78844,41662,11
15679873,9331749,414550000,"Bulk","Asia Zircon I*",53661,2011,"Nam Trieu SB",,6198.01,"22-Jan-2021","USD",14,"Clients of Hainan Kuaibanhai","China P.R.","HBC Asia Pte. Ltd.","Germany",,,,,,"16-Feb-2005",,,,"Y",5,5,,65945,,,,,,53661,32578,9
15679907,9330678,414544000,"Bulk","Asia Zircon II*",53414,2009,"Nam Trieu SB","#",6198.02,"22-Jan-2021",,,"Clients of Hainan Kuaibanhai","China P.R.","HBC Asia Pte. Ltd.","Germany",,,,,,"16-Sep-2004",,,,"Y",5,5,,65945,,,,,,53414,32578,11
16052507,9404429,538009292,"Bulk","Rodina",37852,2009,"Jiangsu Eastern",,,"22-Jan-2021","USD",8,"Clients of Clipper Group","Denmark","Navibulgar","Bulgaria",,,,,,"01-Jan-2006",,,,"Y",5,5,,47500,,,,,,37852,24165,11
16020027,9362217,636020568,"Bulk","Ocean Trader 1",76596,2006,"Imabari SB Marugame",,,"22-Jan-2021","USD",8,"Clients of Zhangjiagang Oceanic","China P.R.","Grace Ocean","Japan",,,,,,"01-Mar-2005",,,,"N",7,7,,90740,"N","N",,,,76596,39738,14
16112081,9484792,636020590,"Bulk","Han Fu Star",175062,2012,"Jiangsu Rongsheng",,,"21-Jan-2021","USD",18.4,"Clients of NGM Energy","Greece","Jiuzhou Shipping","China P.R.",,,,,,"05-Oct-2007",,,,"N",9,9,,197252,,,,,,175062,92050,8
16087275,9502790,538009328,"Bulk","Asia Pearl VI",35283,2011,"Changqingsha SY",,,"21-Jan-2021","USD",6,"Clients of Canadian Forest Nav.","Canada","Asia M'time Pacific","Hong Kong",,,,,,"23-May-2007",,,,"Y",5,5,,44294,,"N",,,,35283,22351,9
16110179,9474216,538007971,"Bulk","Michel Selmer",33694,2010,"Weihai Samjin SY",,,"20-Jan-2021","USD",6,"Clients of Navitas Cia. Mar.","Greece","Oskar Wehr","Germany",,,,,,"28-Sep-2007",,,,"Y",5,5,,46285,,,,,,33694,23432,10
16073357,9445681,353211000,"Bulk","Iron Lady V",57295,2011,"STX Dalian",,,"20-Jan-2021","USD",8.13,"Clients of Shanghai Xin Hai","China P.R.","Rigel Shipmanagement","Malta",,,,,,"23-Feb-2007",,,,"Y",5,5,,71500,,,,,,57295,33226,9
16301858,9736640,538006970,"Bulk","GH Seabiscuit",63335,2016,"Jiangsu Hantong HI",,,"20-Jan-2021","USD",17.6,"Clients of TSL Group","China P.R.","Breakwater Capital","United Kingdom",,,,,,"12-Nov-2013",,,,"Y",5,5,,78500,,,,,,63335,36314,4
15898139,9269233,256797000,"Bulk","Aurilia",74414,2007,"Hudong Zhonghua",,,"20-Jan-2021","USD",8.1,"Clients of Aston Enterprise","Russia","Visentini Giovanni","Italy",,,,12923,,"01-Apr-2002",,,,"N",7,7,,91717,"N","N",,,,74414,40488,13
12735013,9222601,511100294,"Bulk","Ever Loading",52261,2001,"Daedong S.B.",,,"20-Jan-2021","USD",4,"Clients of ZX Shipping","China P.R.","Obis Ship Mgmt","Ukraine",,,,,,"01-Dec-1999",,,,"Y",5,5,,66731,,"N",,,,52261,30477,19
