DATAFLOW,LAST UPDATE,freq,tonnage,vessel,unit,rep_mar,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESFRO,2020-Q1,25,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESFRO,2020-Q2,32,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESFRO,2020-Q3,40,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESFRO,2020-Q4,32,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESGIJ,2020-Q1,55,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESGIJ,2020-Q2,66,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESGIJ,2020-Q3,73,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESGIJ,2020-Q4,60,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESLCG,2020-Q1,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESLCG,2020-Q2,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESMPG,2020-Q1,19,
