,_key_left,_key_right
1897,3,3371
1898,3,3293
1899,3,3339
1900,3,3251
1901,3,3344
1902,3,3398
1903,3,3445
1904,3,3357
1905,3,3256
1906,3,3250
1907,3,3349
1908,3,3446
1909,3,3308
1910,3,3286
1911,3,3460
1912,3,3340
1913,3,3350
1914,3,3377
1915,3,3291
1916,3,3447
1917,3,3369
1918,3,3528
1919,3,3292
1920,3,3370
1921,3,3278
1922,3,3300
1923,3,3550
1924,3,3501
1925,3,3512
1926,3,3289
1927,3,3535
1928,3,3536
1929,3,3280
1930,3,3432
1931,3,3457
1932,3,3290
1933,3,3508
1934,3,3505
1935,3,3281
1936,3,3497
1937,3,3545
1938,3,3351
1939,3,3430
1940,3,3539
1941,3,3267
1942,3,3511
1943,3,3341
1944,3,3418
1945,3,3409
1946,3,3356
1947,3,3268
1948,3,3260
1949,3,3549
1950,3,3534
1951,3,3503
1952,3,3493
1953,3,3509
1954,3,3533
1955,3,3510
1956,3,3521
1957,3,3543
1958,3,3530
1959,3,3384
1960,3,3433
1961,3,3481
1962,3,3434
1963,3,3448
1964,3,3459
1965,3,3337
1966,3,3386
1967,3,3450
1968,3,3449
1969,3,3314
1970,3,3336
1971,3,3330
1972,3,3482
1973,3,3540
1974,3,3408
1975,3,3514
1976,3,3507
1977,3,3304
1978,3,3523
1979,3,3465
1980,3,3464
1981,3,3541
1982,3,3400
1983,3,3527
1984,3,3537
1985,3,3526
1986,3,3279
1987,3,3551
1988,3,3548
1989,3,3458
1990,3,3422
1991,3,3305
1992,3,3538
1993,3,3266
1994,3,3255
1995,3,3254
1996,3,3264
1997,3,3331
1998,3,3332
1999,3,3376
2000,3,3385
2001,3,3265
2002,3,3529
2003,3,3399
2004,3,3338
2005,3,3531
2006,3,3490
2007,3,3532
2008,3,3513
2009,3,3488
2010,3,3375
2011,3,5274
2012,3,1617
2013,3,782
2014,3,783
2015,3,784
2016,3,785
2017,3,786
2018,3,2650
2019,3,794
2020,3,795
2021,3,796
2022,3,797
2023,3,798
2024,3,799
2025,4,3562
2026,4,54
2027,4,3246
2028,4,3555
2029,4,3247
2030,4,772
2031,4,773
2032,4,774
2033,4,775
2034,4,776
2035,4,777
2036,4,778
2037,5,7433
2038,5,7434
2039,5,7435
2040,5,7436
2041,5,5742
2042,5,5743
2043,5,4775
2044,5,3613
2045,5,5763
2046,5,4777
2047,5,5746
2048,5,4785
2049,5,4783
2050,5,4784
2051,5,4778
2052,5,4786
2053,5,4787
2054,5,5762
2055,5,4789
2056,5,4782
2057,5,5754
2058,5,4788
2059,5,5752
2060,5,5753
2061,5,5748
2062,5,5749
2063,5,5750
2064,5,5755
2065,5,4781
2066,5,5751
2067,5,4780
2068,5,4779
2069,5,5747
2070,5,5756
2071,5,5757
2072,5,5759
2073,5,5760
2074,5,5758
2075,5,5761
2076,5,3612
2077,5,3608
2078,5,3607
2079,5,3606
2080,5,3605
2081,5,3604
2082,5,3603
2083,5,3602
2084,5,3597
2085,5,3598
2086,5,3599
2087,5,3600
2088,5,3601
2089,5,3609
2090,5,3610
2091,5,3611
2092,5,5344
2093,5,965
2094,5,814
2095,5,1630
2096,5,1631
2097,6,3185
2098,6,3186
2099,6,1590
2100,6,1591
2101,6,1592
2102,6,1593
2103,6,1594
2104,6,2616
2105,6,1595
2106,7,7882
2107,7,7814
2108,7,7837
2109,7,7838
2110,7,7847
2111,7,7824
2112,7,7823
2113,7,7872
2114,7,7873
2115,7,7874
2116,7,7850
2117,7,7844
2118,7,7849
2119,7,7820
2120,7,7826
2121,7,7825
2122,7,7868
2123,7,7880
2124,7,7871
2125,7,7846
2126,7,7836
2127,7,7879
2128,7,7870
2129,7,7821
2130,7,7819
2131,7,7854
2132,7,7875
2133,7,7848
2134,7,7843
2135,7,7869
2136,7,7867
2137,7,7822
2138,7,7878
2139,7,7828
2140,7,7876
2141,7,7861
2142,7,7852
2143,7,7829
2144,7,7818
2145,7,7860
2146,7,7851
2147,7,7853
2148,7,7840
2149,7,7855
2150,7,7877
2151,7,7839
2152,7,7827
2153,7,7830
2154,7,7817
2155,7,7816
2156,7,7845
2157,7,7841
2158,7,7859
2159,7,7833
2160,7,7842
2161,7,7832
2162,7,7856
2163,7,7858
2164,7,7863
2165,7,7864
2166,7,7862
2167,7,7865
2168,7,9043
2169,7,7857
2170,7,7831
2171,7,7835
2172,7,7815
2173,7,7694
2174,7,7834
2175,7,7881
2176,7,7866
2177,7,7894
2178,7,7895
2179,7,7884
2180,7,7885
2181,7,7892
2182,7,7891
2183,7,7883
2184,7,7893
2185,7,7889
2186,7,7888
2187,7,7887
2188,7,7890
2189,7,7886
2190,7,7897
2191,7,7896
2192,7,7901
2193,7,7898
2194,7,7902
2195,7,7899
2196,7,7900
2197,7,7974
2198,7,7975
2199,7,7964
2200,7,7933
2201,7,7973
2202,7,7972
2203,7,7946
2204,7,7950
2205,7,7970
2206,7,7920
2207,7,7951
2208,7,7948
2209,7,7949
2210,7,7966
2211,7,7927
2212,7,7922
2213,7,7971
2214,7,7967
2215,7,7916
2216,7,7956
2217,7,7919
2218,7,7945
2219,7,7932
2220,7,7944
2221,7,7924
2222,7,7923
2223,7,7957
2224,7,7909
2225,7,7965
2226,7,7947
2227,7,7969
2228,7,7925
2229,7,7911
2230,7,7955
2231,7,7921
2232,7,7952
2233,7,7943
2234,7,7968
2235,7,7908
2236,7,7942
2237,7,7959
2238,7,7912
2239,7,7963
2240,7,7941
2241,7,7939
2242,7,7929
2243,7,7903
2244,7,7958
2245,7,7928
2246,7,7940
2247,7,7915
2248,7,7918
2249,7,7961
2250,7,7910
2251,7,7913
2252,7,7914
2253,7,7954
2254,7,7926
2255,7,7917
2256,7,7904
2257,7,7934
2258,7,7960
2259,7,7937
2260,7,7930
2261,7,7935
2262,7,7953
2263,7,7906
2264,7,7938
2265,7,7936
2266,7,7907
2267,7,7931
2268,7,7962
2269,7,7905
2270,7,9456
2271,7,4774
2272,7,5764
2273,7,9454
2274,7,9457
2275,7,4775
2276,7,3613
2277,7,5763
2278,7,4776
2279,7,5766
2280,7,4801
2281,7,1100
2282,7,2511
2283,7,2044
2284,7,1510
2285,7,2540
2286,7,2546
2287,7,1517
2288,7,5324
2289,7,85
2290,7,5338
2291,7,2890
2292,7,52
2293,7,4931
2294,7,2862
2295,7,20
2296,7,2615
2297,7,2620
2298,7,775
2299,7,776
2300,7,777
2301,7,778
2302,7,779
2303,7,780
2304,7,978
2305,7,2650
2306,7,824
2307,8,5339
2308,8,5338
